code,station,lat,long,year,month,day,depth,temp
54,BYLOTPP,7315553,-7995847,2008,1,12,             1100_CM,-10.43
54,BYLOTPP,7315553,-7995847,2008,1,13,             1100_CM,-10.41
54,BYLOTPP,7315553,-7995847,2008,1,14,             1100_CM,-10.42
54,BYLOTPP,7315553,-7995847,2008,1,15,             1100_CM,-10.41
54,BYLOTPP,7315553,-7995847,2008,1,16,             1100_CM,-10.4
54,BYLOTPP,7315553,-7995847,2008,1,17,             1100_CM,-10.39
54,BYLOTPP,7315553,-7995847,2008,1,18,             1100_CM,-10.37
54,BYLOTPP,7315553,-7995847,2008,1,19,             1100_CM,-10.37
54,BYLOTPP,7315553,-7995847,2008,1,20,             1100_CM,-10.36
54,BYLOTPP,7315553,-7995847,2008,1,21,             1100_CM,-10.36
54,BYLOTPP,7315553,-7995847,2008,1,22,             1100_CM,-10.36
54,BYLOTPP,7315553,-7995847,2008,1,23,             1100_CM,-10.35
54,BYLOTPP,7315553,-7995847,2008,1,24,             1100_CM,-10.35
54,BYLOTPP,7315553,-7995847,2008,1,25,             1100_CM,-10.34
54,BYLOTPP,7315553,-7995847,2008,1,26,             1100_CM,-10.33
54,BYLOTPP,7315553,-7995847,2008,1,27,             1100_CM,-10.33
54,BYLOTPP,7315553,-7995847,2008,1,28,             1100_CM,-10.32
54,BYLOTPP,7315553,-7995847,2008,1,29,             1100_CM,-10.32
54,BYLOTPP,7315553,-7995847,2008,1,30,             1100_CM,-10.3
54,BYLOTPP,7315553,-7995847,2008,1,31,             1100_CM,-10.31
54,BYLOTPP,7315553,-7995847,2008,2,1,             1100_CM,-10.3
54,BYLOTPP,7315553,-7995847,2008,2,2,             1100_CM,-10.3
54,BYLOTPP,7315553,-7995847,2008,2,3,             1100_CM,-10.29
54,BYLOTPP,7315553,-7995847,2008,2,4,             1100_CM,-10.3
54,BYLOTPP,7315553,-7995847,2008,2,5,             1100_CM,-10.29
54,BYLOTPP,7315553,-7995847,2008,2,6,             1100_CM,-10.28
54,BYLOTPP,7315553,-7995847,2008,2,7,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,8,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,9,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,10,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,11,             1100_CM,-10.26
54,BYLOTPP,7315553,-7995847,2008,2,12,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,13,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,14,             1100_CM,-10.26
54,BYLOTPP,7315553,-7995847,2008,2,15,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,16,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,17,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,18,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,2,19,             1100_CM,-10.26
54,BYLOTPP,7315553,-7995847,2008,2,20,             1100_CM,-10.24
54,BYLOTPP,7315553,-7995847,2008,2,21,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,2,22,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,2,23,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,2,24,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,2,25,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,2,26,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,2,27,             1100_CM,-10.22
54,BYLOTPP,7315553,-7995847,2008,2,28,             1100_CM,-10.22
54,BYLOTPP,7315553,-7995847,2008,2,29,             1100_CM,-10.22
54,BYLOTPP,7315553,-7995847,2008,3,1,             1100_CM,-10.22
54,BYLOTPP,7315553,-7995847,2008,3,2,             1100_CM,-10.22
54,BYLOTPP,7315553,-7995847,2008,3,3,             1100_CM,-10.22
54,BYLOTPP,7315553,-7995847,2008,3,4,             1100_CM,-10.22
54,BYLOTPP,7315553,-7995847,2008,3,5,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,3,6,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,3,7,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,3,8,             1100_CM,-10.22
54,BYLOTPP,7315553,-7995847,2008,3,9,             1100_CM,-10.23
54,BYLOTPP,7315553,-7995847,2008,3,10,             1100_CM,-10.25
54,BYLOTPP,7315553,-7995847,2008,3,11,             1100_CM,-10.26
54,BYLOTPP,7315553,-7995847,2008,3,12,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,3,13,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,3,14,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,3,15,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,3,16,             1100_CM,-10.28
54,BYLOTPP,7315553,-7995847,2008,3,17,             1100_CM,-10.28
54,BYLOTPP,7315553,-7995847,2008,3,18,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,3,19,             1100_CM,-10.28
54,BYLOTPP,7315553,-7995847,2008,3,20,             1100_CM,-10.28
54,BYLOTPP,7315553,-7995847,2008,3,21,             1100_CM,-10.28
54,BYLOTPP,7315553,-7995847,2008,3,22,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,3,23,             1100_CM,-10.27
54,BYLOTPP,7315553,-7995847,2008,3,24,             1100_CM,-10.28
54,BYLOTPP,7315553,-7995847,2008,3,25,             1100_CM,-10.28
54,BYLOTPP,7315553,-7995847,2008,3,26,             1100_CM,-10.29
54,BYLOTPP,7315553,-7995847,2008,3,27,             1100_CM,-10.29
54,BYLOTPP,7315553,-7995847,2008,3,28,             1100_CM,-10.3
54,BYLOTPP,7315553,-7995847,2008,3,29,             1100_CM,-10.3
54,BYLOTPP,7315553,-7995847,2008,3,30,             1100_CM,-10.29
54,BYLOTPP,7315553,-7995847,2008,3,31,             1100_CM,-10.3
54,BYLOTPP,7315553,-7995847,2008,4,1,             1100_CM,-10.3
54,BYLOTPP,7315553,-7995847,2008,4,2,             1100_CM,-10.31
54,BYLOTPP,7315553,-7995847,2008,4,3,             1100_CM,-10.32
54,BYLOTPP,7315553,-7995847,2008,4,4,             1100_CM,-10.33
54,BYLOTPP,7315553,-7995847,2008,4,5,             1100_CM,-10.34
54,BYLOTPP,7315553,-7995847,2008,4,6,             1100_CM,-10.35
54,BYLOTPP,7315553,-7995847,2008,4,7,             1100_CM,-10.35
54,BYLOTPP,7315553,-7995847,2008,4,8,             1100_CM,-10.36
54,BYLOTPP,7315553,-7995847,2008,4,9,             1100_CM,-10.37
54,BYLOTPP,7315553,-7995847,2008,4,10,             1100_CM,-10.37
54,BYLOTPP,7315553,-7995847,2008,4,11,             1100_CM,-10.37
54,BYLOTPP,7315553,-7995847,2008,4,12,             1100_CM,-10.37
54,BYLOTPP,7315553,-7995847,2008,4,13,             1100_CM,-10.38
54,BYLOTPP,7315553,-7995847,2008,4,14,             1100_CM,-10.4
54,BYLOTPP,7315553,-7995847,2008,4,15,             1100_CM,-10.41
54,BYLOTPP,7315553,-7995847,2008,4,16,             1100_CM,-10.42
54,BYLOTPP,7315553,-7995847,2008,4,17,             1100_CM,-10.43
54,BYLOTPP,7315553,-7995847,2008,4,18,             1100_CM,-10.44
54,BYLOTPP,7315553,-7995847,2008,4,19,             1100_CM,-10.44
54,BYLOTPP,7315553,-7995847,2008,4,20,             1100_CM,-10.43
54,BYLOTPP,7315553,-7995847,2008,4,21,             1100_CM,-10.43
54,BYLOTPP,7315553,-7995847,2008,4,22,             1100_CM,-10.44
54,BYLOTPP,7315553,-7995847,2008,4,23,             1100_CM,-10.45
54,BYLOTPP,7315553,-7995847,2008,4,24,             1100_CM,-10.47
54,BYLOTPP,7315553,-7995847,2008,4,25,             1100_CM,-10.47
54,BYLOTPP,7315553,-7995847,2008,4,26,             1100_CM,-10.48
54,BYLOTPP,7315553,-7995847,2008,4,27,             1100_CM,-10.5
54,BYLOTPP,7315553,-7995847,2008,4,28,             1100_CM,-10.5
54,BYLOTPP,7315553,-7995847,2008,4,29,             1100_CM,-10.5
54,BYLOTPP,7315553,-7995847,2008,4,30,             1100_CM,-10.51
54,BYLOTPP,7315553,-7995847,2008,5,1,             1100_CM,-10.51
54,BYLOTPP,7315553,-7995847,2008,5,2,             1100_CM,-10.51
54,BYLOTPP,7315553,-7995847,2008,5,3,             1100_CM,-10.52
54,BYLOTPP,7315553,-7995847,2008,5,4,             1100_CM,-10.52
54,BYLOTPP,7315553,-7995847,2008,5,5,             1100_CM,-10.54
54,BYLOTPP,7315553,-7995847,2008,5,6,             1100_CM,-10.55
54,BYLOTPP,7315553,-7995847,2008,5,7,             1100_CM,-10.55
54,BYLOTPP,7315553,-7995847,2008,5,8,             1100_CM,-10.56
54,BYLOTPP,7315553,-7995847,2008,5,9,             1100_CM,-10.57
54,BYLOTPP,7315553,-7995847,2008,5,10,             1100_CM,-10.58
54,BYLOTPP,7315553,-7995847,2008,5,11,             1100_CM,-10.58
54,BYLOTPP,7315553,-7995847,2008,5,12,             1100_CM,-10.6
54,BYLOTPP,7315553,-7995847,2008,5,13,             1100_CM,-10.61
54,BYLOTPP,7315553,-7995847,2008,5,14,             1100_CM,-10.63
54,BYLOTPP,7315553,-7995847,2008,5,15,             1100_CM,-10.64
54,BYLOTPP,7315553,-7995847,2008,5,16,             1100_CM,-10.65
54,BYLOTPP,7315553,-7995847,2008,5,17,             1100_CM,-10.66
54,BYLOTPP,7315553,-7995847,2008,5,18,             1100_CM,-10.66
54,BYLOTPP,7315553,-7995847,2008,5,19,             1100_CM,-10.66
54,BYLOTPP,7315553,-7995847,2008,5,20,             1100_CM,-10.67
54,BYLOTPP,7315553,-7995847,2008,5,21,             1100_CM,-10.7
54,BYLOTPP,7315553,-7995847,2008,5,22,             1100_CM,-10.7
54,BYLOTPP,7315553,-7995847,2008,5,23,             1100_CM,-10.72
54,BYLOTPP,7315553,-7995847,2008,5,24,             1100_CM,-10.73
54,BYLOTPP,7315553,-7995847,2008,5,25,             1100_CM,-10.74
54,BYLOTPP,7315553,-7995847,2008,5,26,             1100_CM,-10.76
54,BYLOTPP,7315553,-7995847,2008,5,27,             1100_CM,-10.76
54,BYLOTPP,7315553,-7995847,2008,5,28,             1100_CM,-10.76
54,BYLOTPP,7315553,-7995847,2008,5,29,             1100_CM,-10.76
54,BYLOTPP,7315553,-7995847,2008,5,30,             1100_CM,-10.78
54,BYLOTPP,7315553,-7995847,2008,5,31,             1100_CM,-10.81
54,BYLOTPP,7315553,-7995847,2008,6,1,             1100_CM,-10.82
54,BYLOTPP,7315553,-7995847,2008,6,2,             1100_CM,-10.82
54,BYLOTPP,7315553,-7995847,2008,6,3,             1100_CM,-10.83
54,BYLOTPP,7315553,-7995847,2008,6,4,             1100_CM,-10.83
54,BYLOTPP,7315553,-7995847,2008,6,5,             1100_CM,-10.83
54,BYLOTPP,7315553,-7995847,2008,6,6,             1100_CM,-10.85
54,BYLOTPP,7315553,-7995847,2008,6,7,             1100_CM,-10.87
54,BYLOTPP,7315553,-7995847,2008,6,8,             1100_CM,-10.88
54,BYLOTPP,7315553,-7995847,2008,6,9,             1100_CM,-10.89
54,BYLOTPP,7315553,-7995847,2008,6,10,             1100_CM,-10.89
54,BYLOTPP,7315553,-7995847,2008,6,11,             1100_CM,-10.89
54,BYLOTPP,7315553,-7995847,2008,6,12,             1100_CM,-10.9
54,BYLOTPP,7315553,-7995847,2008,6,13,             1100_CM,-10.91
54,BYLOTPP,7315553,-7995847,2008,6,14,             1100_CM,-10.94
54,BYLOTPP,7315553,-7995847,2008,6,15,             1100_CM,-10.94
54,BYLOTPP,7315553,-7995847,2008,6,16,             1100_CM,-10.95
54,BYLOTPP,7315553,-7995847,2008,6,17,             1100_CM,-10.95
54,BYLOTPP,7315553,-7995847,2008,6,18,             1100_CM,-10.97
54,BYLOTPP,7315553,-7995847,2008,6,19,             1100_CM,-10.98
54,BYLOTPP,7315553,-7995847,2008,6,20,             1100_CM,-10.98
54,BYLOTPP,7315553,-7995847,2008,6,21,             1100_CM,-10.99
54,BYLOTPP,7315553,-7995847,2008,6,22,             1100_CM,-11.01
54,BYLOTPP,7315553,-7995847,2008,6,23,             1100_CM,-11.01
54,BYLOTPP,7315553,-7995847,2008,6,24,             1100_CM,-11.01
54,BYLOTPP,7315553,-7995847,2008,6,25,             1100_CM,-11.02
54,BYLOTPP,7315553,-7995847,2008,6,26,             1100_CM,-11.04
54,BYLOTPP,7315553,-7995847,2008,6,27,             1100_CM,-11.05
54,BYLOTPP,7315553,-7995847,2008,6,28,             1100_CM,-11.06
54,BYLOTPP,7315553,-7995847,2008,6,29,             1100_CM,-11.08
54,BYLOTPP,7315553,-7995847,2008,6,30,             1100_CM,-11.09
54,BYLOTPP,7315553,-7995847,2008,7,1,             1100_CM,-11.1
54,BYLOTPP,7315553,-7995847,2008,7,2,             1100_CM,-11.11
54,BYLOTPP,7315553,-7995847,2008,7,3,             1100_CM,-11.11
54,BYLOTPP,7315553,-7995847,2008,7,4,             1100_CM,-11.12
54,BYLOTPP,7315553,-7995847,2008,7,5,             1100_CM,-11.13
54,BYLOTPP,7315553,-7995847,2008,7,6,             1100_CM,-11.14
54,BYLOTPP,7315553,-7995847,2008,7,7,             1100_CM,-11.14
54,BYLOTPP,7315553,-7995847,2008,7,8,             1100_CM,-11.15
54,BYLOTPP,7315553,-7995847,2008,7,9,             1100_CM,-11.16
54,BYLOTPP,7315553,-7995847,2008,7,10,             1100_CM,-11.18
54,BYLOTPP,7315553,-7995847,2008,7,11,             1100_CM,-11.19
54,BYLOTPP,7315553,-7995847,2008,7,12,             1100_CM,-11.2
54,BYLOTPP,7315553,-7995847,2008,7,13,             1100_CM,-11.2
54,BYLOTPP,7315553,-7995847,2008,7,14,             1100_CM,-11.2
54,BYLOTPP,7315553,-7995847,2008,7,15,             1100_CM,-11.19
54,BYLOTPP,7315553,-7995847,2008,7,16,             1100_CM,-11.21
54,BYLOTPP,7315553,-7995847,2008,7,17,             1100_CM,-11.22
54,BYLOTPP,7315553,-7995847,2008,7,18,             1100_CM,-11.23
54,BYLOTPP,7315553,-7995847,2008,7,19,             1100_CM,-11.24
54,BYLOTPP,7315553,-7995847,2008,7,20,             1100_CM,-11.24
54,BYLOTPP,7315553,-7995847,2008,7,21,             1100_CM,-11.25
54,BYLOTPP,7315553,-7995847,2008,7,22,             1100_CM,-11.24
54,BYLOTPP,7315553,-7995847,2008,7,23,             1100_CM,-11.25
54,BYLOTPP,7315553,-7995847,2008,7,24,             1100_CM,-11.28
54,BYLOTPP,7315553,-7995847,2008,7,25,             1100_CM,-11.28
54,BYLOTPP,7315553,-7995847,2008,7,26,             1100_CM,-11.3
54,BYLOTPP,7315553,-7995847,2008,7,27,             1100_CM,-11.3
54,BYLOTPP,7315553,-7995847,2008,7,28,             1100_CM,-11.3
54,BYLOTPP,7315553,-7995847,2008,7,29,             1100_CM,-11.3
54,BYLOTPP,7315553,-7995847,2008,7,30,             1100_CM,-11.3
54,BYLOTPP,7315553,-7995847,2008,7,31,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,8,1,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,8,2,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,8,3,             1100_CM,-11.32
54,BYLOTPP,7315553,-7995847,2008,8,4,             1100_CM,-11.33
54,BYLOTPP,7315553,-7995847,2008,8,5,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,8,6,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,8,7,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,8,8,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,8,9,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,8,10,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,8,11,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,8,12,             1100_CM,-11.33
54,BYLOTPP,7315553,-7995847,2008,8,13,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,8,14,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,8,15,             1100_CM,-11.35
54,BYLOTPP,7315553,-7995847,2008,8,16,             1100_CM,-11.35
54,BYLOTPP,7315553,-7995847,2008,8,17,             1100_CM,-11.36
54,BYLOTPP,7315553,-7995847,2008,8,18,             1100_CM,-11.36
54,BYLOTPP,7315553,-7995847,2008,8,19,             1100_CM,-11.37
54,BYLOTPP,7315553,-7995847,2008,8,20,             1100_CM,-11.37
54,BYLOTPP,7315553,-7995847,2008,8,21,             1100_CM,-11.37
54,BYLOTPP,7315553,-7995847,2008,8,22,             1100_CM,-11.37
54,BYLOTPP,7315553,-7995847,2008,8,23,             1100_CM,-11.36
54,BYLOTPP,7315553,-7995847,2008,8,24,             1100_CM,-11.37
54,BYLOTPP,7315553,-7995847,2008,8,25,             1100_CM,-11.37
54,BYLOTPP,7315553,-7995847,2008,8,26,             1100_CM,-11.36
54,BYLOTPP,7315553,-7995847,2008,8,27,             1100_CM,-11.37
54,BYLOTPP,7315553,-7995847,2008,8,28,             1100_CM,-11.36
54,BYLOTPP,7315553,-7995847,2008,8,29,             1100_CM,-11.36
54,BYLOTPP,7315553,-7995847,2008,8,30,             1100_CM,-11.36
54,BYLOTPP,7315553,-7995847,2008,8,31,             1100_CM,-11.35
54,BYLOTPP,7315553,-7995847,2008,9,1,             1100_CM,-11.35
54,BYLOTPP,7315553,-7995847,2008,9,2,             1100_CM,-11.35
54,BYLOTPP,7315553,-7995847,2008,9,3,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,9,4,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,9,5,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,9,6,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,9,7,             1100_CM,-11.34
54,BYLOTPP,7315553,-7995847,2008,9,8,             1100_CM,-11.33
54,BYLOTPP,7315553,-7995847,2008,9,9,             1100_CM,-11.33
54,BYLOTPP,7315553,-7995847,2008,9,10,             1100_CM,-11.32
54,BYLOTPP,7315553,-7995847,2008,9,11,             1100_CM,-11.32
54,BYLOTPP,7315553,-7995847,2008,9,12,             1100_CM,-11.32
54,BYLOTPP,7315553,-7995847,2008,9,13,             1100_CM,-11.32
54,BYLOTPP,7315553,-7995847,2008,9,14,             1100_CM,-11.32
54,BYLOTPP,7315553,-7995847,2008,9,15,             1100_CM,-11.32
54,BYLOTPP,7315553,-7995847,2008,9,16,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,9,17,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,9,18,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,9,19,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,9,20,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,9,21,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,9,22,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,9,23,             1100_CM,-11.31
54,BYLOTPP,7315553,-7995847,2008,9,24,             1100_CM,-11.3
54,BYLOTPP,7315553,-7995847,2008,9,25,             1100_CM,-11.29
54,BYLOTPP,7315553,-7995847,2008,9,26,             1100_CM,-11.26
54,BYLOTPP,7315553,-7995847,2008,9,27,             1100_CM,-11.26
54,BYLOTPP,7315553,-7995847,2008,9,28,             1100_CM,-11.25
54,BYLOTPP,7315553,-7995847,2008,9,29,             1100_CM,-11.25
54,BYLOTPP,7315553,-7995847,2008,9,30,             1100_CM,-11.25
54,BYLOTPP,7315553,-7995847,2008,10,1,             1100_CM,-11.25
54,BYLOTPP,7315553,-7995847,2008,10,2,             1100_CM,-11.24
54,BYLOTPP,7315553,-7995847,2008,10,3,             1100_CM,-11.24
54,BYLOTPP,7315553,-7995847,2008,10,4,             1100_CM,-11.23
54,BYLOTPP,7315553,-7995847,2008,10,5,             1100_CM,-11.23
54,BYLOTPP,7315553,-7995847,2008,10,6,             1100_CM,-11.22
54,BYLOTPP,7315553,-7995847,2008,10,7,             1100_CM,-11.2
54,BYLOTPP,7315553,-7995847,2008,10,8,             1100_CM,-11.19
54,BYLOTPP,7315553,-7995847,2008,10,9,             1100_CM,-11.19
54,BYLOTPP,7315553,-7995847,2008,10,10,             1100_CM,-11.19
54,BYLOTPP,7315553,-7995847,2008,10,11,             1100_CM,-11.19
54,BYLOTPP,7315553,-7995847,2008,10,12,             1100_CM,-11.18
54,BYLOTPP,7315553,-7995847,2008,10,13,             1100_CM,-11.18
54,BYLOTPP,7315553,-7995847,2008,10,14,             1100_CM,-11.18
54,BYLOTPP,7315553,-7995847,2008,10,15,             1100_CM,-11.18
54,BYLOTPP,7315553,-7995847,2008,10,16,             1100_CM,-11.17
54,BYLOTPP,7315553,-7995847,2008,10,17,             1100_CM,-11.16
54,BYLOTPP,7315553,-7995847,2008,10,18,             1100_CM,-11.15
54,BYLOTPP,7315553,-7995847,2008,10,19,             1100_CM,-11.14
54,BYLOTPP,7315553,-7995847,2008,10,20,             1100_CM,-11.13
54,BYLOTPP,7315553,-7995847,2008,10,21,             1100_CM,-11.11
54,BYLOTPP,7315553,-7995847,2008,10,22,             1100_CM,-11.11
54,BYLOTPP,7315553,-7995847,2008,10,23,             1100_CM,-11.11
54,BYLOTPP,7315553,-7995847,2008,10,24,             1100_CM,-11.1
54,BYLOTPP,7315553,-7995847,2008,10,25,             1100_CM,-11.1
54,BYLOTPP,7315553,-7995847,2008,10,26,             1100_CM,-11.1
54,BYLOTPP,7315553,-7995847,2008,10,27,             1100_CM,-11.11
54,BYLOTPP,7315553,-7995847,2008,10,28,             1100_CM,-11.1
54,BYLOTPP,7315553,-7995847,2008,10,29,             1100_CM,-11.1
54,BYLOTPP,7315553,-7995847,2008,10,30,             1100_CM,-11.09
54,BYLOTPP,7315553,-7995847,2008,10,31,             1100_CM,-11.07
54,BYLOTPP,7315553,-7995847,2008,11,1,             1100_CM,-11.07
54,BYLOTPP,7315553,-7995847,2008,11,2,             1100_CM,-11.06
54,BYLOTPP,7315553,-7995847,2008,11,3,             1100_CM,-11.06
54,BYLOTPP,7315553,-7995847,2008,11,4,             1100_CM,-11.05
54,BYLOTPP,7315553,-7995847,2008,11,5,             1100_CM,-11.03
54,BYLOTPP,7315553,-7995847,2008,11,6,             1100_CM,-11.02
54,BYLOTPP,7315553,-7995847,2008,11,7,             1100_CM,-11.02
54,BYLOTPP,7315553,-7995847,2008,11,8,             1100_CM,-11
54,BYLOTPP,7315553,-7995847,2008,11,9,             1100_CM,-10.98
54,BYLOTPP,7315553,-7995847,2008,11,10,             1100_CM,-10.98
54,BYLOTPP,7315553,-7995847,2008,11,11,             1100_CM,-10.98
54,BYLOTPP,7315553,-7995847,2008,11,12,             1100_CM,-10.97
54,BYLOTPP,7315553,-7995847,2008,11,13,             1100_CM,-10.96
54,BYLOTPP,7315553,-7995847,2008,11,14,             1100_CM,-10.95
54,BYLOTPP,7315553,-7995847,2008,11,15,             1100_CM,-10.94
54,BYLOTPP,7315553,-7995847,2008,11,16,             1100_CM,-10.93
54,BYLOTPP,7315553,-7995847,2008,11,17,             1100_CM,-10.9
54,BYLOTPP,7315553,-7995847,2008,11,18,             1100_CM,-10.9
54,BYLOTPP,7315553,-7995847,2008,11,19,             1100_CM,-10.89
54,BYLOTPP,7315553,-7995847,2008,11,20,             1100_CM,-10.89
54,BYLOTPP,7315553,-7995847,2008,11,21,             1100_CM,-10.88
54,BYLOTPP,7315553,-7995847,2008,11,22,             1100_CM,-10.87
54,BYLOTPP,7315553,-7995847,2008,11,23,             1100_CM,-10.86
54,BYLOTPP,7315553,-7995847,2008,11,24,             1100_CM,-10.85
54,BYLOTPP,7315553,-7995847,2008,11,25,             1100_CM,-10.83
54,BYLOTPP,7315553,-7995847,2008,11,26,             1100_CM,-10.85
54,BYLOTPP,7315553,-7995847,2008,11,27,             1100_CM,-10.85
54,BYLOTPP,7315553,-7995847,2008,11,28,             1100_CM,-10.83
54,BYLOTPP,7315553,-7995847,2008,11,29,             1100_CM,-10.82
54,BYLOTPP,7315553,-7995847,2008,11,30,             1100_CM,-10.82
54,BYLOTPP,7315553,-7995847,2008,12,1,             1100_CM,-10.81
54,BYLOTPP,7315553,-7995847,2008,12,2,             1100_CM,-10.8
54,BYLOTPP,7315553,-7995847,2008,12,3,             1100_CM,-10.8
54,BYLOTPP,7315553,-7995847,2008,12,4,             1100_CM,-10.79
54,BYLOTPP,7315553,-7995847,2008,12,5,             1100_CM,-10.78
54,BYLOTPP,7315553,-7995847,2008,12,6,             1100_CM,-10.76
54,BYLOTPP,7315553,-7995847,2008,12,7,             1100_CM,-10.74
54,BYLOTPP,7315553,-7995847,2008,12,8,             1100_CM,-10.73
54,BYLOTPP,7315553,-7995847,2008,12,9,             1100_CM,-10.74
54,BYLOTPP,7315553,-7995847,2008,12,10,             1100_CM,-10.72
54,BYLOTPP,7315553,-7995847,2008,12,11,             1100_CM,-10.71
54,BYLOTPP,7315553,-7995847,2008,12,12,             1100_CM,-10.71
54,BYLOTPP,7315553,-7995847,2008,12,13,             1100_CM,-10.69
54,BYLOTPP,7315553,-7995847,2008,12,14,             1100_CM,-10.68
54,BYLOTPP,7315553,-7995847,2008,12,15,             1100_CM,-10.68
54,BYLOTPP,7315553,-7995847,2008,12,16,             1100_CM,-10.67
54,BYLOTPP,7315553,-7995847,2008,12,17,             1100_CM,-10.65
54,BYLOTPP,7315553,-7995847,2008,12,18,             1100_CM,-10.64
54,BYLOTPP,7315553,-7995847,2008,12,19,             1100_CM,-10.64
54,BYLOTPP,7315553,-7995847,2008,12,20,             1100_CM,-10.63
54,BYLOTPP,7315553,-7995847,2008,12,21,             1100_CM,-10.6
54,BYLOTPP,7315553,-7995847,2008,12,22,             1100_CM,-10.59
54,BYLOTPP,7315553,-7995847,2008,12,23,             1100_CM,-10.59
54,BYLOTPP,7315553,-7995847,2008,12,24,             1100_CM,-10.58
54,BYLOTPP,7315553,-7995847,2008,12,25,             1100_CM,-10.57
54,BYLOTPP,7315553,-7995847,2008,12,26,             1100_CM,-10.57
54,BYLOTPP,7315553,-7995847,2008,12,27,             1100_CM,-10.56
54,BYLOTPP,7315553,-7995847,2008,12,28,             1100_CM,-10.57
54,BYLOTPP,7315553,-7995847,2008,12,29,             1100_CM,-10.57
54,BYLOTPP,7315553,-7995847,2008,12,30,             1100_CM,-10.56
54,BYLOTPP,7315553,-7995847,2008,12,31,             1100_CM,-10.54
54,BYLOTPP,7315553,-7995847,2009,1,1,             1100_CM,-10.52
54,BYLOTPP,7315553,-7995847,2009,1,2,             1100_CM,-10.53
54,BYLOTPP,7315553,-7995847,2009,1,3,             1100_CM,-10.52
54,BYLOTPP,7315553,-7995847,2009,1,4,             1100_CM,-10.52
54,BYLOTPP,7315553,-7995847,2009,1,5,             1100_CM,-10.51
54,BYLOTPP,7315553,-7995847,2009,1,6,             1100_CM,-10.49
54,BYLOTPP,7315553,-7995847,2009,1,7,             1100_CM,-10.49
54,BYLOTPP,7315553,-7995847,2009,1,8,             1100_CM,-10.48
54,BYLOTPP,7315553,-7995847,2009,1,9,             1100_CM,-10.48
54,BYLOTPP,7315553,-7995847,2009,1,10,             1100_CM,-10.47
54,BYLOTPP,7315553,-7995847,2009,1,11,             1100_CM,-10.45
54,BYLOTPP,7315553,-7995847,2009,1,12,             1100_CM,-10.45
