"Titre de tracé : 20178177"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20178177, SEN S/N: 20178177, LBL: 20178177)","Pile défectueuse (LGR S/N: 20178177)","Coupleur attaché (LGR S/N: 20178177)","Hôte connecté (LGR S/N: 20178177)","Arrêté (LGR S/N: 20178177)","Fin de fichier (LGR S/N: 20178177)"
1,07/11/18 06:00:00 AM,8.382,,,,,
2,07/11/18 10:00:00 AM,9.373,,,,,
3,07/11/18 02:00:00 PM,14.709,,,,,
4,07/11/18 06:00:00 PM,12.690,,,,,
5,07/11/18 10:00:00 PM,9.866,,,,,
6,07/12/18 02:00:00 AM,7.582,,,,,
7,07/12/18 06:00:00 AM,6.370,,,,,
8,07/12/18 10:00:00 AM,8.082,,,,,
9,07/12/18 02:00:00 PM,8.879,,,,,
10,07/12/18 06:00:00 PM,10.651,,,,,
11,07/12/18 10:00:00 PM,7.179,,,,,
12,07/13/18 02:00:00 AM,4.831,,,,,
13,07/13/18 06:00:00 AM,3.472,,,,,
14,07/13/18 10:00:00 AM,3.578,,,,,
15,07/13/18 02:00:00 PM,8.581,,,,,
16,07/13/18 06:00:00 PM,21.282,,,,,
17,07/13/18 10:00:00 PM,9.373,,,,,
18,07/14/18 02:00:00 AM,5.962,,,,,
19,07/14/18 06:00:00 AM,4.207,,,,,
20,07/14/18 10:00:00 AM,6.674,,,,,
21,07/14/18 02:00:00 PM,31.983,,,,,
22,07/14/18 06:00:00 PM,10.063,,,,,
23,07/14/18 10:00:00 PM,6.370,,,,,
24,07/15/18 02:00:00 AM,5.655,,,,,
25,07/15/18 06:00:00 AM,4.831,,,,,
26,07/15/18 10:00:00 AM,4.831,,,,,
27,07/15/18 02:00:00 PM,5.347,,,,,
28,07/15/18 06:00:00 PM,6.268,,,,,
29,07/15/18 10:00:00 PM,6.268,,,,,
30,07/16/18 02:00:00 AM,5.141,,,,,
31,07/16/18 06:00:00 AM,4.207,,,,,
32,07/16/18 10:00:00 AM,4.102,,,,,
33,07/16/18 02:00:00 PM,5.347,,,,,
34,07/16/18 06:00:00 PM,7.079,,,,,
35,07/16/18 10:00:00 PM,6.775,,,,,
36,07/17/18 02:00:00 AM,5.962,,,,,
37,07/17/18 06:00:00 AM,4.934,,,,,
38,07/17/18 10:00:00 AM,5.244,,,,,
39,07/17/18 02:00:00 PM,6.674,,,,,
40,07/17/18 06:00:00 PM,8.879,,,,,
41,07/17/18 10:00:00 PM,9.571,,,,,
42,07/18/18 02:00:00 AM,8.382,,,,,
43,07/18/18 06:00:00 AM,7.079,,,,,
44,07/18/18 10:00:00 AM,7.179,,,,,
45,07/18/18 02:00:00 PM,8.481,,,,,
46,07/18/18 06:00:00 PM,10.161,,,,,
47,07/18/18 10:00:00 PM,10.357,,,,,
48,07/19/18 02:00:00 AM,8.978,,,,,
49,07/19/18 06:00:00 AM,7.582,,,,,
50,07/19/18 10:00:00 AM,7.381,,,,,
51,07/19/18 02:00:00 PM,7.682,,,,,
52,07/19/18 06:00:00 PM,6.978,,,,,
53,07/19/18 10:00:00 PM,6.471,,,,,
54,07/20/18 02:00:00 AM,5.655,,,,,
55,07/20/18 06:00:00 AM,5.141,,,,,
56,07/20/18 10:00:00 AM,5.141,,,,,
57,07/20/18 02:00:00 PM,6.370,,,,,
58,07/20/18 06:00:00 PM,7.179,,,,,
59,07/20/18 10:00:00 PM,7.481,,,,,
60,07/21/18 02:00:00 AM,6.877,,,,,
61,07/21/18 06:00:00 AM,6.064,,,,,
62,07/21/18 10:00:00 AM,5.450,,,,,
63,07/21/18 02:00:00 PM,6.370,,,,,
64,07/21/18 06:00:00 PM,7.179,,,,,
65,07/21/18 10:00:00 PM,6.674,,,,,
66,07/22/18 02:00:00 AM,5.860,,,,,
67,07/22/18 06:00:00 AM,5.037,,,,,
68,07/22/18 10:00:00 AM,4.831,,,,,
69,07/22/18 02:00:00 PM,5.244,,,,,
70,07/22/18 06:00:00 PM,5.450,,,,,
71,07/22/18 10:00:00 PM,5.347,,,,,
72,07/23/18 02:00:00 AM,4.727,,,,,
73,07/23/18 06:00:00 AM,3.788,,,,,
74,07/23/18 10:00:00 AM,3.472,,,,,
75,07/23/18 02:00:00 PM,4.415,,,,,
76,07/23/18 06:00:00 PM,6.064,,,,,
77,07/23/18 10:00:00 PM,5.860,,,,,
78,07/24/18 02:00:00 AM,4.727,,,,,
79,07/24/18 06:00:00 AM,3.998,,,,,
80,07/24/18 10:00:00 AM,3.788,,,,,
81,07/24/18 02:00:00 PM,4.519,,,,,
82,07/24/18 06:00:00 PM,4.934,,,,,
83,07/24/18 10:00:00 PM,4.831,,,,,
84,07/25/18 02:00:00 AM,4.102,,,,,
85,07/25/18 06:00:00 AM,3.367,,,,,
86,07/25/18 10:00:00 AM,2.837,,,,,
87,07/25/18 02:00:00 PM,3.049,,,,,
88,07/25/18 06:00:00 PM,4.102,,,,,
89,07/25/18 10:00:00 PM,4.311,,,,,
90,07/26/18 02:00:00 AM,3.683,,,,,
91,07/26/18 06:00:00 AM,2.943,,,,,
92,07/26/18 10:00:00 AM,2.943,,,,,
93,07/26/18 02:00:00 PM,4.519,,,,,
94,07/26/18 06:00:00 PM,6.268,,,,,
95,07/26/18 10:00:00 PM,5.860,,,,,
96,07/27/18 02:00:00 AM,5.037,,,,,
97,07/27/18 06:00:00 AM,4.102,,,,,
98,07/27/18 10:00:00 AM,4.519,,,,,
99,07/27/18 02:00:00 PM,5.552,,,,,
100,07/27/18 06:00:00 PM,6.775,,,,,
101,07/27/18 10:00:00 PM,6.268,,,,,
102,07/28/18 02:00:00 AM,5.552,,,,,
103,07/28/18 06:00:00 AM,4.831,,,,,
104,07/28/18 10:00:00 AM,4.519,,,,,
105,07/28/18 02:00:00 PM,4.519,,,,,
106,07/28/18 06:00:00 PM,4.831,,,,,
107,07/28/18 10:00:00 PM,4.831,,,,,
108,07/29/18 02:00:00 AM,4.207,,,,,
109,07/29/18 06:00:00 AM,3.578,,,,,
110,07/29/18 10:00:00 AM,3.578,,,,,
111,07/29/18 02:00:00 PM,3.998,,,,,
112,07/29/18 06:00:00 PM,4.519,,,,,
113,07/29/18 10:00:00 PM,5.141,,,,,
114,07/30/18 02:00:00 AM,4.934,,,,,
115,07/30/18 06:00:00 AM,4.311,,,,,
116,07/30/18 10:00:00 AM,4.102,,,,,
117,07/30/18 02:00:00 PM,4.934,,,,,
118,07/30/18 06:00:00 PM,6.166,,,,,
119,07/30/18 10:00:00 PM,6.268,,,,,
120,07/31/18 02:00:00 AM,5.244,,,,,
121,07/31/18 06:00:00 AM,4.519,,,,,
122,07/31/18 10:00:00 AM,4.415,,,,,
123,07/31/18 02:00:00 PM,5.244,,,,,
124,07/31/18 06:00:00 PM,6.573,,,,,
125,07/31/18 10:00:00 PM,6.471,,,,,
126,08/01/18 02:00:00 AM,5.141,,,,,
127,08/01/18 06:00:00 AM,3.893,,,,,
128,08/01/18 10:00:00 AM,3.683,,,,,
129,08/01/18 02:00:00 PM,4.934,,,,,
130,08/01/18 06:00:00 PM,6.370,,,,,
131,08/01/18 10:00:00 PM,6.471,,,,,
132,08/02/18 02:00:00 AM,5.450,,,,,
133,08/02/18 06:00:00 AM,4.727,,,,,
134,08/02/18 10:00:00 AM,4.519,,,,,
135,08/02/18 02:00:00 PM,5.450,,,,,
136,08/02/18 06:00:00 PM,6.775,,,,,
137,08/02/18 10:00:00 PM,6.775,,,,,
138,08/03/18 02:00:00 AM,5.860,,,,,
139,08/03/18 06:00:00 AM,5.244,,,,,
140,08/03/18 10:00:00 AM,4.934,,,,,
141,08/03/18 02:00:00 PM,5.244,,,,,
142,08/03/18 06:00:00 PM,6.166,,,,,
143,08/03/18 10:00:00 PM,6.064,,,,,
144,08/04/18 02:00:00 AM,5.552,,,,,
145,08/04/18 06:00:00 AM,4.934,,,,,
146,08/04/18 10:00:00 AM,4.831,,,,,
147,08/04/18 02:00:00 PM,4.934,,,,,
148,08/04/18 06:00:00 PM,5.450,,,,,
149,08/04/18 10:00:00 PM,5.347,,,,,
150,08/05/18 02:00:00 AM,4.831,,,,,
151,08/05/18 06:00:00 AM,4.415,,,,,
152,08/05/18 10:00:00 AM,4.311,,,,,
153,08/05/18 02:00:00 PM,4.831,,,,,
154,08/05/18 06:00:00 PM,5.244,,,,,
155,08/05/18 10:00:00 PM,5.347,,,,,
156,08/06/18 02:00:00 AM,4.831,,,,,
157,08/06/18 06:00:00 AM,4.207,,,,,
158,08/06/18 10:00:00 AM,3.998,,,,,
159,08/06/18 02:00:00 PM,4.519,,,,,
160,08/06/18 06:00:00 PM,5.347,,,,,
161,08/06/18 10:00:00 PM,5.244,,,,,
162,08/07/18 02:00:00 AM,4.831,,,,,
163,08/07/18 06:00:00 AM,4.519,,,,,
164,08/07/18 10:00:00 AM,4.519,,,,,
165,08/07/18 02:00:00 PM,4.727,,,,,
166,08/07/18 06:00:00 PM,5.655,,,,,
167,08/07/18 10:00:00 PM,5.962,,,,,
168,08/08/18 02:00:00 AM,5.450,,,,,
169,08/08/18 06:00:00 AM,4.831,,,,,
170,08/08/18 10:00:00 AM,4.727,,,,,
171,08/08/18 02:00:00 PM,5.141,,,,,
172,08/08/18 06:00:00 PM,5.962,,,,,
173,08/08/18 10:00:00 PM,6.064,,,,,
174,08/09/18 02:00:00 AM,5.552,,,,,
175,08/09/18 06:00:00 AM,4.934,,,,,
176,08/09/18 10:00:00 AM,4.727,,,,,
177,08/09/18 02:00:00 PM,5.450,,,,,
178,08/09/18 06:00:00 PM,6.877,,,,,
179,08/09/18 10:00:00 PM,7.079,,,,,
180,08/10/18 02:00:00 AM,6.268,,,,,
181,08/10/18 06:00:00 AM,5.347,,,,,
182,08/10/18 10:00:00 AM,5.037,,,,,
183,08/10/18 02:00:00 PM,5.655,,,,,
184,08/10/18 06:00:00 PM,6.877,,,,,
185,08/10/18 10:00:00 PM,6.877,,,,,
186,08/11/18 02:00:00 AM,5.962,,,,,
187,08/11/18 06:00:00 AM,5.141,,,,,
188,08/11/18 10:00:00 AM,4.727,,,,,
189,08/11/18 02:00:00 PM,5.347,,,,,
190,08/11/18 06:00:00 PM,6.775,,,,,
191,08/11/18 10:00:00 PM,6.775,,,,,
192,08/12/18 02:00:00 AM,5.757,,,,,
193,08/12/18 06:00:00 AM,4.831,,,,,
194,08/12/18 10:00:00 AM,4.623,,,,,
195,08/12/18 02:00:00 PM,5.244,,,,,
196,08/12/18 06:00:00 PM,6.064,,,,,
197,08/12/18 10:00:00 PM,6.370,,,,,
198,08/13/18 02:00:00 AM,5.655,,,,,
199,08/13/18 06:00:00 AM,4.934,,,,,
200,08/13/18 10:00:00 AM,4.519,,,,,
201,08/13/18 02:00:00 PM,4.934,,,,,
202,08/13/18 06:00:00 PM,5.552,,,,,
203,08/13/18 10:00:00 PM,5.552,,,,,
204,08/14/18 02:00:00 AM,4.934,,,,,
205,08/14/18 06:00:00 AM,4.311,,,,,
206,08/14/18 10:00:00 AM,4.207,,,,,
207,08/14/18 02:00:00 PM,4.831,,,,,
208,08/14/18 06:00:00 PM,5.552,,,,,
209,08/14/18 10:00:00 PM,5.450,,,,,
210,08/15/18 02:00:00 AM,4.831,,,,,
211,08/15/18 06:00:00 AM,3.893,,,,,
212,08/15/18 10:00:00 AM,3.683,,,,,
213,08/15/18 02:00:00 PM,4.934,,,,,
214,08/15/18 06:00:00 PM,6.471,,,,,
215,08/15/18 10:00:00 PM,6.978,,,,,
216,08/16/18 02:00:00 AM,6.166,,,,,
217,08/16/18 06:00:00 AM,5.347,,,,,
218,08/16/18 10:00:00 AM,5.244,,,,,
219,08/16/18 02:00:00 PM,5.552,,,,,
220,08/16/18 06:00:00 PM,5.655,,,,,
221,08/16/18 10:00:00 PM,5.450,,,,,
222,08/17/18 02:00:00 AM,4.934,,,,,
223,08/17/18 06:00:00 AM,4.311,,,,,
224,08/17/18 10:00:00 AM,4.102,,,,,
225,08/17/18 02:00:00 PM,4.934,,,,,
226,08/17/18 06:00:00 PM,6.471,,,,,
227,08/17/18 10:00:00 PM,6.674,,,,,
228,08/18/18 02:00:00 AM,5.860,,,,,
229,08/18/18 06:00:00 AM,5.244,,,,,
230,08/18/18 10:00:00 AM,4.934,,,,,
231,08/18/18 02:00:00 PM,5.037,,,,,
232,08/18/18 06:00:00 PM,5.244,,,,,
233,08/18/18 10:00:00 PM,5.141,,,,,
234,08/19/18 02:00:00 AM,4.934,,,,,
235,08/19/18 06:00:00 AM,4.831,,,,,
236,08/19/18 10:00:00 AM,4.727,,,,,
237,08/19/18 02:00:00 PM,4.727,,,,,
238,08/19/18 06:00:00 PM,4.623,,,,,
239,08/19/18 10:00:00 PM,4.311,,,,,
240,08/20/18 02:00:00 AM,3.893,,,,,
241,08/20/18 06:00:00 AM,3.578,,,,,
242,08/20/18 10:00:00 AM,3.367,,,,,
243,08/20/18 02:00:00 PM,3.578,,,,,
244,08/20/18 06:00:00 PM,3.893,,,,,
245,08/20/18 10:00:00 PM,3.998,,,,,
246,08/21/18 02:00:00 AM,3.683,,,,,
247,08/21/18 06:00:00 AM,3.155,,,,,
248,08/21/18 10:00:00 AM,2.837,,,,,
249,08/21/18 02:00:00 PM,3.578,,,,,
250,08/21/18 06:00:00 PM,4.727,,,,,
251,08/21/18 10:00:00 PM,4.934,,,,,
252,08/22/18 02:00:00 AM,4.519,,,,,
253,08/22/18 06:00:00 AM,3.893,,,,,
254,08/22/18 10:00:00 AM,3.578,,,,,
255,08/22/18 02:00:00 PM,3.893,,,,,
256,08/22/18 06:00:00 PM,4.519,,,,,
257,08/22/18 10:00:00 PM,4.831,,,,,
258,08/23/18 02:00:00 AM,4.415,,,,,
259,08/23/18 06:00:00 AM,3.893,,,,,
260,08/23/18 10:00:00 AM,3.578,,,,,
261,08/23/18 02:00:00 PM,3.788,,,,,
262,08/23/18 06:00:00 PM,4.831,,,,,
263,08/23/18 10:00:00 PM,5.037,,,,,
264,08/24/18 02:00:00 AM,4.519,,,,,
265,08/24/18 06:00:00 AM,3.893,,,,,
266,08/24/18 10:00:00 AM,3.472,,,,,
267,08/24/18 02:00:00 PM,4.311,,,,,
268,08/24/18 06:00:00 PM,5.552,,,,,
269,08/24/18 10:00:00 PM,5.552,,,,,
270,08/25/18 02:00:00 AM,4.519,,,,,
271,08/25/18 06:00:00 AM,3.261,,,,,
272,08/25/18 10:00:00 AM,2.730,,,,,
273,08/25/18 02:00:00 PM,3.578,,,,,
274,08/25/18 06:00:00 PM,4.934,,,,,
275,08/25/18 10:00:00 PM,5.037,,,,,
276,08/26/18 02:00:00 AM,3.998,,,,,
277,08/26/18 06:00:00 AM,3.049,,,,,
278,08/26/18 10:00:00 AM,2.730,,,,,
279,08/26/18 02:00:00 PM,2.943,,,,,
280,08/26/18 06:00:00 PM,3.049,,,,,
281,08/26/18 10:00:00 PM,2.943,,,,,
282,08/27/18 02:00:00 AM,2.624,,,,,
283,08/27/18 06:00:00 AM,2.195,,,,,
284,08/27/18 10:00:00 AM,2.088,,,,,
285,08/27/18 02:00:00 PM,3.049,,,,,
286,08/27/18 06:00:00 PM,3.998,,,,,
287,08/27/18 10:00:00 PM,3.893,,,,,
288,08/28/18 02:00:00 AM,3.049,,,,,
289,08/28/18 06:00:00 AM,2.195,,,,,
290,08/28/18 10:00:00 AM,1.980,,,,,
291,08/28/18 02:00:00 PM,2.730,,,,,
292,08/28/18 06:00:00 PM,3.788,,,,,
293,08/28/18 10:00:00 PM,3.367,,,,,
294,08/29/18 02:00:00 AM,2.837,,,,,
295,08/29/18 06:00:00 AM,2.303,,,,,
296,08/29/18 10:00:00 AM,2.088,,,,,
297,08/29/18 02:00:00 PM,2.517,,,,,
298,08/29/18 06:00:00 PM,3.261,,,,,
299,08/29/18 10:00:00 PM,3.261,,,,,
300,08/30/18 02:00:00 AM,2.303,,,,,
301,08/30/18 06:00:00 AM,1.656,,,,,
302,08/30/18 10:00:00 AM,1.330,,,,,
303,08/30/18 02:00:00 PM,1.439,,,,,
304,08/30/18 06:00:00 PM,2.303,,,,,
305,08/30/18 10:00:00 PM,2.410,,,,,
306,08/31/18 02:00:00 AM,2.088,,,,,
307,08/31/18 06:00:00 AM,1.764,,,,,
308,08/31/18 10:00:00 AM,1.656,,,,,
309,08/31/18 02:00:00 PM,2.303,,,,,
310,08/31/18 06:00:00 PM,3.155,,,,,
311,08/31/18 10:00:00 PM,3.049,,,,,
312,09/01/18 02:00:00 AM,2.517,,,,,
313,09/01/18 06:00:00 AM,2.088,,,,,
314,09/01/18 10:00:00 AM,1.872,,,,,
315,09/01/18 02:00:00 PM,2.517,,,,,
316,09/01/18 06:00:00 PM,3.155,,,,,
317,09/01/18 10:00:00 PM,3.049,,,,,
318,09/02/18 02:00:00 AM,2.517,,,,,
319,09/02/18 06:00:00 AM,2.195,,,,,
320,09/02/18 10:00:00 AM,1.980,,,,,
321,09/02/18 02:00:00 PM,2.730,,,,,
322,09/02/18 06:00:00 PM,3.998,,,,,
323,09/02/18 10:00:00 PM,3.893,,,,,
324,09/03/18 02:00:00 AM,3.367,,,,,
325,09/03/18 06:00:00 AM,3.049,,,,,
326,09/03/18 10:00:00 AM,3.155,,,,,
327,09/03/18 02:00:00 PM,3.578,,,,,
328,09/03/18 06:00:00 PM,4.311,,,,,
329,09/03/18 10:00:00 PM,3.893,,,,,
330,09/04/18 02:00:00 AM,3.155,,,,,
331,09/04/18 06:00:00 AM,2.517,,,,,
332,09/04/18 10:00:00 AM,2.303,,,,,
333,09/04/18 02:00:00 PM,2.730,,,,,
334,09/04/18 06:00:00 PM,2.943,,,,,
335,09/04/18 10:00:00 PM,3.049,,,,,
336,09/05/18 02:00:00 AM,2.943,,,,,
337,09/05/18 06:00:00 AM,2.730,,,,,
338,09/05/18 10:00:00 AM,2.517,,,,,
339,09/05/18 02:00:00 PM,2.624,,,,,
340,09/05/18 06:00:00 PM,2.943,,,,,
341,09/05/18 10:00:00 PM,2.943,,,,,
342,09/06/18 02:00:00 AM,2.517,,,,,
343,09/06/18 06:00:00 AM,2.195,,,,,
344,09/06/18 10:00:00 AM,1.980,,,,,
345,09/06/18 02:00:00 PM,2.303,,,,,
346,09/06/18 06:00:00 PM,2.943,,,,,
347,09/06/18 10:00:00 PM,2.624,,,,,
348,09/07/18 02:00:00 AM,2.088,,,,,
349,09/07/18 06:00:00 AM,1.439,,,,,
350,09/07/18 10:00:00 AM,1.221,,,,,
351,09/07/18 02:00:00 PM,1.330,,,,,
352,09/07/18 06:00:00 PM,2.195,,,,,
353,09/07/18 10:00:00 PM,2.088,,,,,
354,09/08/18 02:00:00 AM,1.656,,,,,
355,09/08/18 06:00:00 AM,1.330,,,,,
356,09/08/18 10:00:00 AM,1.112,,,,,
357,09/08/18 02:00:00 PM,1.548,,,,,
358,09/08/18 06:00:00 PM,1.980,,,,,
359,09/08/18 10:00:00 PM,1.980,,,,,
360,09/09/18 02:00:00 AM,1.656,,,,,
361,09/09/18 06:00:00 AM,1.439,,,,,
362,09/09/18 10:00:00 AM,1.221,,,,,
363,09/09/18 02:00:00 PM,1.548,,,,,
364,09/09/18 06:00:00 PM,2.088,,,,,
365,09/09/18 10:00:00 PM,1.872,,,,,
366,09/10/18 02:00:00 AM,1.330,,,,,
367,09/10/18 06:00:00 AM,1.003,,,,,
368,09/10/18 10:00:00 AM,0.893,,,,,
369,09/10/18 02:00:00 PM,0.784,,,,,
370,09/10/18 06:00:00 PM,1.003,,,,,
371,09/10/18 10:00:00 PM,1.112,,,,,
372,09/11/18 02:00:00 AM,0.784,,,,,
373,09/11/18 06:00:00 AM,0.674,,,,,
374,09/11/18 10:00:00 AM,0.563,,,,,
375,09/11/18 02:00:00 PM,0.563,,,,,
376,09/11/18 06:00:00 PM,0.893,,,,,
377,09/11/18 10:00:00 PM,0.893,,,,,
378,09/12/18 02:00:00 AM,0.674,,,,,
379,09/12/18 06:00:00 AM,0.563,,,,,
380,09/12/18 10:00:00 AM,0.453,,,,,
381,09/12/18 02:00:00 PM,0.453,,,,,
382,09/12/18 06:00:00 PM,0.563,,,,,
383,09/12/18 10:00:00 PM,0.784,,,,,
384,09/13/18 02:00:00 AM,0.784,,,,,
385,09/13/18 06:00:00 AM,0.674,,,,,
386,09/13/18 10:00:00 AM,0.563,,,,,
387,09/13/18 02:00:00 PM,1.112,,,,,
388,09/13/18 06:00:00 PM,1.764,,,,,
389,09/13/18 10:00:00 PM,1.656,,,,,
390,09/14/18 02:00:00 AM,1.221,,,,,
391,09/14/18 06:00:00 AM,0.893,,,,,
392,09/14/18 10:00:00 AM,0.674,,,,,
393,09/14/18 02:00:00 PM,0.674,,,,,
394,09/14/18 06:00:00 PM,1.112,,,,,
395,09/14/18 10:00:00 PM,0.893,,,,,
396,09/15/18 02:00:00 AM,0.674,,,,,
397,09/15/18 06:00:00 AM,0.563,,,,,
398,09/15/18 10:00:00 AM,0.453,,,,,
399,09/15/18 02:00:00 PM,0.453,,,,,
400,09/15/18 06:00:00 PM,0.453,,,,,
401,09/15/18 10:00:00 PM,0.343,,,,,
402,09/16/18 02:00:00 AM,0.343,,,,,
403,09/16/18 06:00:00 AM,0.232,,,,,
404,09/16/18 10:00:00 AM,0.232,,,,,
405,09/16/18 02:00:00 PM,0.232,,,,,
406,09/16/18 06:00:00 PM,0.232,,,,,
407,09/16/18 10:00:00 PM,0.232,,,,,
408,09/17/18 02:00:00 AM,0.232,,,,,
409,09/17/18 06:00:00 AM,0.232,,,,,
410,09/17/18 10:00:00 AM,0.232,,,,,
411,09/17/18 02:00:00 PM,0.121,,,,,
412,09/17/18 06:00:00 PM,0.232,,,,,
413,09/17/18 10:00:00 PM,0.232,,,,,
414,09/18/18 02:00:00 AM,0.121,,,,,
415,09/18/18 06:00:00 AM,0.121,,,,,
416,09/18/18 10:00:00 AM,0.121,,,,,
417,09/18/18 02:00:00 PM,0.232,,,,,
418,09/18/18 06:00:00 PM,0.121,,,,,
419,09/18/18 10:00:00 PM,0.121,,,,,
420,09/19/18 02:00:00 AM,0.121,,,,,
421,09/19/18 06:00:00 AM,0.121,,,,,
422,09/19/18 10:00:00 AM,0.121,,,,,
423,09/19/18 02:00:00 PM,0.121,,,,,
424,09/19/18 06:00:00 PM,0.121,,,,,
425,09/19/18 10:00:00 PM,0.121,,,,,
426,09/20/18 02:00:00 AM,0.121,,,,,
427,09/20/18 06:00:00 AM,0.121,,,,,
428,09/20/18 10:00:00 AM,0.121,,,,,
429,09/20/18 02:00:00 PM,0.121,,,,,
430,09/20/18 06:00:00 PM,0.121,,,,,
431,09/20/18 10:00:00 PM,0.121,,,,,
432,09/21/18 02:00:00 AM,0.121,,,,,
433,09/21/18 06:00:00 AM,0.121,,,,,
434,09/21/18 10:00:00 AM,0.121,,,,,
435,09/21/18 02:00:00 PM,0.121,,,,,
436,09/21/18 06:00:00 PM,0.121,,,,,
437,09/21/18 10:00:00 PM,0.121,,,,,
438,09/22/18 02:00:00 AM,0.121,,,,,
439,09/22/18 06:00:00 AM,0.121,,,,,
440,09/22/18 10:00:00 AM,0.121,,,,,
441,09/22/18 02:00:00 PM,0.121,,,,,
442,09/22/18 06:00:00 PM,0.121,,,,,
443,09/22/18 10:00:00 PM,0.121,,,,,
444,09/23/18 02:00:00 AM,0.121,,,,,
445,09/23/18 06:00:00 AM,0.121,,,,,
446,09/23/18 10:00:00 AM,0.121,,,,,
447,09/23/18 02:00:00 PM,0.121,,,,,
448,09/23/18 06:00:00 PM,0.121,,,,,
449,09/23/18 10:00:00 PM,0.121,,,,,
450,09/24/18 02:00:00 AM,0.121,,,,,
451,09/24/18 06:00:00 AM,0.121,,,,,
452,09/24/18 10:00:00 AM,0.121,,,,,
453,09/24/18 02:00:00 PM,0.121,,,,,
454,09/24/18 06:00:00 PM,0.121,,,,,
455,09/24/18 10:00:00 PM,0.121,,,,,
456,09/25/18 02:00:00 AM,0.121,,,,,
457,09/25/18 06:00:00 AM,0.121,,,,,
458,09/25/18 10:00:00 AM,0.121,,,,,
459,09/25/18 02:00:00 PM,0.121,,,,,
460,09/25/18 06:00:00 PM,0.121,,,,,
461,09/25/18 10:00:00 PM,0.121,,,,,
462,09/26/18 02:00:00 AM,0.121,,,,,
463,09/26/18 06:00:00 AM,0.121,,,,,
464,09/26/18 10:00:00 AM,0.121,,,,,
465,09/26/18 02:00:00 PM,0.121,,,,,
466,09/26/18 06:00:00 PM,0.121,,,,,
467,09/26/18 10:00:00 PM,0.121,,,,,
468,09/27/18 02:00:00 AM,0.121,,,,,
469,09/27/18 06:00:00 AM,0.121,,,,,
470,09/27/18 10:00:00 AM,0.121,,,,,
471,09/27/18 02:00:00 PM,0.121,,,,,
472,09/27/18 06:00:00 PM,0.121,,,,,
473,09/27/18 10:00:00 PM,0.121,,,,,
474,09/28/18 02:00:00 AM,0.121,,,,,
475,09/28/18 06:00:00 AM,0.121,,,,,
476,09/28/18 10:00:00 AM,0.121,,,,,
477,09/28/18 02:00:00 PM,0.121,,,,,
478,09/28/18 06:00:00 PM,0.121,,,,,
479,09/28/18 10:00:00 PM,0.121,,,,,
480,09/29/18 02:00:00 AM,0.121,,,,,
481,09/29/18 06:00:00 AM,0.121,,,,,
482,09/29/18 10:00:00 AM,0.121,,,,,
483,09/29/18 02:00:00 PM,0.121,,,,,
484,09/29/18 06:00:00 PM,0.121,,,,,
485,09/29/18 10:00:00 PM,0.121,,,,,
486,09/30/18 02:00:00 AM,0.010,,,,,
487,09/30/18 06:00:00 AM,0.010,,,,,
488,09/30/18 10:00:00 AM,-0.102,,,,,
489,09/30/18 02:00:00 PM,-0.102,,,,,
490,09/30/18 06:00:00 PM,-0.102,,,,,
491,09/30/18 10:00:00 PM,-0.102,,,,,
492,10/01/18 02:00:00 AM,-0.102,,,,,
493,10/01/18 06:00:00 AM,-0.213,,,,,
494,10/01/18 10:00:00 AM,-0.325,,,,,
495,10/01/18 02:00:00 PM,-0.213,,,,,
496,10/01/18 06:00:00 PM,-0.213,,,,,
497,10/01/18 10:00:00 PM,-0.325,,,,,
498,10/02/18 02:00:00 AM,-0.437,,,,,
499,10/02/18 06:00:00 AM,-0.437,,,,,
500,10/02/18 10:00:00 AM,-0.325,,,,,
501,10/02/18 02:00:00 PM,-0.213,,,,,
502,10/02/18 06:00:00 PM,-0.213,,,,,
503,10/02/18 10:00:00 PM,-0.213,,,,,
504,10/03/18 02:00:00 AM,-0.213,,,,,
505,10/03/18 06:00:00 AM,-0.325,,,,,
506,10/03/18 10:00:00 AM,-0.549,,,,,
507,10/03/18 02:00:00 PM,-0.549,,,,,
508,10/03/18 06:00:00 PM,-0.437,,,,,
509,10/03/18 10:00:00 PM,-0.662,,,,,
510,10/04/18 02:00:00 AM,-0.887,,,,,
511,10/04/18 06:00:00 AM,-1.001,,,,,
512,10/04/18 10:00:00 AM,-1.114,,,,,
513,10/04/18 02:00:00 PM,-0.662,,,,,
514,10/04/18 06:00:00 PM,-0.662,,,,,
515,10/04/18 10:00:00 PM,-0.887,,,,,
516,10/05/18 02:00:00 AM,-1.114,,,,,
517,10/05/18 06:00:00 AM,-1.341,,,,,
518,10/05/18 10:00:00 AM,-1.341,,,,,
519,10/05/18 02:00:00 PM,-1.114,,,,,
520,10/05/18 06:00:00 PM,-0.887,,,,,
521,10/05/18 10:00:00 PM,-1.114,,,,,
522,10/06/18 02:00:00 AM,-1.228,,,,,
523,10/06/18 06:00:00 AM,-1.228,,,,,
524,10/06/18 10:00:00 AM,-1.228,,,,,
525,10/06/18 02:00:00 PM,-0.774,,,,,
526,10/06/18 06:00:00 PM,-0.549,,,,,
527,10/06/18 10:00:00 PM,-0.662,,,,,
528,10/07/18 02:00:00 AM,-0.887,,,,,
529,10/07/18 06:00:00 AM,-1.001,,,,,
