"Titre de tracé : 20177045"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20177045, SEN S/N: 20177045)","Pile OK (LGR S/N: 20177045)","Coupleur détaché (LGR S/N: 20177045)","Pile défectueuse (LGR S/N: 20177045)","Coupleur attaché (LGR S/N: 20177045)","Hôte connecté (LGR S/N: 20177045)","Arrêté (LGR S/N: 20177045)","Fin de fichier (LGR S/N: 20177045)"
4141,01/02/19 09:58:29 AM,-18.854,,,,,,,
4142,01/02/19 10:58:29 AM,-18.854,,,,,,,
4143,01/02/19 11:58:29 AM,-18.854,,,,,,,
4144,01/02/19 12:58:29 PM,-18.675,,,,,,,
4145,01/02/19 01:58:29 PM,-18.675,,,,,,,
4146,01/02/19 02:58:29 PM,-18.854,,,,,,,
4147,01/02/19 03:58:29 PM,-18.854,,,,,,,
4148,01/02/19 04:58:29 PM,-18.854,,,,,,,
4149,01/02/19 05:58:29 PM,-18.854,,,,,,,
4150,01/02/19 06:58:29 PM,-19.035,,,,,,,
4151,01/02/19 07:58:29 PM,-19.035,,,,,,,
4152,01/02/19 08:58:29 PM,-19.217,,,,,,,
4153,01/02/19 09:58:29 PM,-19.217,,,,,,,
4154,01/02/19 10:58:29 PM,-19.217,,,,,,,
4155,01/02/19 11:58:29 PM,-19.400,,,,,,,
4156,01/03/19 12:58:29 AM,-19.400,,,,,,,
4157,01/03/19 01:58:29 AM,-19.400,,,,,,,
4158,01/03/19 02:58:29 AM,-19.584,,,,,,,
4159,01/03/19 03:58:29 AM,-19.584,,,,,,,
4160,01/03/19 04:58:29 AM,-19.584,,,,,,,
4161,01/03/19 05:58:29 AM,-19.584,,,,,,,
4162,01/03/19 06:58:29 AM,-19.770,,,,,,,
4163,01/03/19 07:58:29 AM,-19.770,,,,,,,
4164,01/03/19 08:58:29 AM,-19.770,,,,,,,
4165,01/03/19 09:58:29 AM,-19.770,,,,,,,
4166,01/03/19 10:58:29 AM,-19.770,,,,,,,
4167,01/03/19 11:58:29 AM,-19.956,,,,,,,
4168,01/03/19 12:58:29 PM,-19.956,,,,,,,
4169,01/03/19 01:58:29 PM,-19.956,,,,,,,
4170,01/03/19 02:58:29 PM,-19.956,,,,,,,
4171,01/03/19 03:58:29 PM,-20.144,,,,,,,
4172,01/03/19 04:58:29 PM,-20.144,,,,,,,
4173,01/03/19 05:58:29 PM,-20.144,,,,,,,
4174,01/03/19 06:58:29 PM,-20.144,,,,,,,
4175,01/03/19 07:58:29 PM,-20.144,,,,,,,
4176,01/03/19 08:58:29 PM,-20.144,,,,,,,
4177,01/03/19 09:58:29 PM,-20.144,,,,,,,
4178,01/03/19 10:58:29 PM,-20.333,,,,,,,
4179,01/03/19 11:58:29 PM,-20.333,,,,,,,
4180,01/04/19 12:58:29 AM,-20.333,,,,,,,
4181,01/04/19 01:58:29 AM,-20.144,,,,,,,
4182,01/04/19 02:58:29 AM,-20.144,,,,,,,
4183,01/04/19 03:58:29 AM,-20.144,,,,,,,
4184,01/04/19 04:58:29 AM,-20.144,,,,,,,
4185,01/04/19 05:58:29 AM,-19.956,,,,,,,
4186,01/04/19 06:58:29 AM,-19.956,,,,,,,
4187,01/04/19 07:58:29 AM,-19.956,,,,,,,
4188,01/04/19 08:58:29 AM,-19.770,,,,,,,
4189,01/04/19 09:58:29 AM,-19.770,,,,,,,
4190,01/04/19 10:58:29 AM,-19.770,,,,,,,
4191,01/04/19 11:58:29 AM,-19.770,,,,,,,
4192,01/04/19 12:58:29 PM,-19.770,,,,,,,
4193,01/04/19 01:58:29 PM,-19.770,,,,,,,
4194,01/04/19 02:58:29 PM,-19.770,,,,,,,
4195,01/04/19 03:58:29 PM,-19.770,,,,,,,
4196,01/04/19 04:58:29 PM,-19.770,,,,,,,
4197,01/04/19 05:58:29 PM,-19.584,,,,,,,
4198,01/04/19 06:58:29 PM,-19.584,,,,,,,
4199,01/04/19 07:58:29 PM,-19.584,,,,,,,
4200,01/04/19 08:58:29 PM,-19.584,,,,,,,
4201,01/04/19 09:58:29 PM,-19.584,,,,,,,
4202,01/04/19 10:58:29 PM,-19.584,,,,,,,
4203,01/04/19 11:58:29 PM,-19.584,,,,,,,
4204,01/05/19 12:58:29 AM,-19.400,,,,,,,
4205,01/05/19 01:58:29 AM,-19.400,,,,,,,
4206,01/05/19 02:58:29 AM,-19.400,,,,,,,
4207,01/05/19 03:58:29 AM,-19.400,,,,,,,
4208,01/05/19 04:58:29 AM,-19.400,,,,,,,
4209,01/05/19 05:58:29 AM,-19.400,,,,,,,
4210,01/05/19 06:58:29 AM,-19.400,,,,,,,
4211,01/05/19 07:58:29 AM,-19.400,,,,,,,
4212,01/05/19 08:58:29 AM,-19.400,,,,,,,
4213,01/05/19 09:58:29 AM,-19.400,,,,,,,
4214,01/05/19 10:58:29 AM,-19.400,,,,,,,
4215,01/05/19 11:58:29 AM,-19.400,,,,,,,
4216,01/05/19 12:58:29 PM,-19.217,,,,,,,
4217,01/05/19 01:58:29 PM,-19.217,,,,,,,
4218,01/05/19 02:58:29 PM,-19.217,,,,,,,
4219,01/05/19 03:58:29 PM,-19.217,,,,,,,
4220,01/05/19 04:58:29 PM,-19.217,,,,,,,
4221,01/05/19 05:58:29 PM,-19.217,,,,,,,
4222,01/05/19 06:58:29 PM,-19.217,,,,,,,
4223,01/05/19 07:58:29 PM,-19.217,,,,,,,
4224,01/05/19 08:58:29 PM,-19.217,,,,,,,
4225,01/05/19 09:58:29 PM,-19.217,,,,,,,
4226,01/05/19 10:58:29 PM,-19.400,,,,,,,
4227,01/05/19 11:58:29 PM,-19.400,,,,,,,
4228,01/06/19 12:58:29 AM,-19.400,,,,,,,
4229,01/06/19 01:58:29 AM,-19.584,,,,,,,
4230,01/06/19 02:58:29 AM,-19.584,,,,,,,
4231,01/06/19 03:58:29 AM,-19.584,,,,,,,
4232,01/06/19 04:58:29 AM,-19.770,,,,,,,
4233,01/06/19 05:58:29 AM,-19.770,,,,,,,
4234,01/06/19 06:58:29 AM,-19.770,,,,,,,
4235,01/06/19 07:58:29 AM,-19.770,,,,,,,
4236,01/06/19 08:58:29 AM,-19.956,,,,,,,
4237,01/06/19 09:58:29 AM,-19.956,,,,,,,
4238,01/06/19 10:58:29 AM,-19.956,,,,,,,
4239,01/06/19 11:58:29 AM,-19.956,,,,,,,
4240,01/06/19 12:58:29 PM,-19.956,,,,,,,
4241,01/06/19 01:58:29 PM,-19.770,,,,,,,
4242,01/06/19 02:58:29 PM,-19.770,,,,,,,
4243,01/06/19 03:58:29 PM,-19.770,,,,,,,
4244,01/06/19 04:58:29 PM,-19.770,,,,,,,
4245,01/06/19 05:58:29 PM,-19.584,,,,,,,
4246,01/06/19 06:58:29 PM,-19.584,,,,,,,
4247,01/06/19 07:58:29 PM,-19.584,,,,,,,
4248,01/06/19 08:58:29 PM,-19.400,,,,,,,
4249,01/06/19 09:58:29 PM,-19.400,,,,,,,
4250,01/06/19 10:58:29 PM,-19.400,,,,,,,
4251,01/06/19 11:58:29 PM,-19.217,,,,,,,
4252,01/07/19 12:58:29 AM,-19.217,,,,,,,
4253,01/07/19 01:58:29 AM,-19.217,,,,,,,
4254,01/07/19 02:58:29 AM,-19.217,,,,,,,
4255,01/07/19 03:58:29 AM,-19.035,,,,,,,
4256,01/07/19 04:58:29 AM,-19.035,,,,,,,
4257,01/07/19 05:58:29 AM,-19.035,,,,,,,
4258,01/07/19 06:58:29 AM,-19.035,,,,,,,
4259,01/07/19 07:58:29 AM,-19.035,,,,,,,
4260,01/07/19 08:58:29 AM,-19.035,,,,,,,
4261,01/07/19 09:58:29 AM,-19.035,,,,,,,
4262,01/07/19 10:58:29 AM,-19.035,,,,,,,
4263,01/07/19 11:58:29 AM,-19.035,,,,,,,
4264,01/07/19 12:58:29 PM,-19.217,,,,,,,
4265,01/07/19 01:58:29 PM,-19.217,,,,,,,
4266,01/07/19 02:58:29 PM,-19.217,,,,,,,
4267,01/07/19 03:58:29 PM,-19.217,,,,,,,
4268,01/07/19 04:58:29 PM,-19.217,,,,,,,
4269,01/07/19 05:58:29 PM,-19.217,,,,,,,
4270,01/07/19 06:58:29 PM,-19.217,,,,,,,
4271,01/07/19 07:58:29 PM,-19.400,,,,,,,
4272,01/07/19 08:58:29 PM,-19.400,,,,,,,
4273,01/07/19 09:58:29 PM,-19.400,,,,,,,
4274,01/07/19 10:58:29 PM,-19.400,,,,,,,
4275,01/07/19 11:58:29 PM,-19.400,,,,,,,
4276,01/08/19 12:58:29 AM,-19.400,,,,,,,
4277,01/08/19 01:58:29 AM,-19.400,,,,,,,
4278,01/08/19 02:58:29 AM,-19.400,,,,,,,
4279,01/08/19 03:58:29 AM,-19.400,,,,,,,
4280,01/08/19 04:58:29 AM,-19.400,,,,,,,
4281,01/08/19 05:58:29 AM,-19.400,,,,,,,
4282,01/08/19 06:58:29 AM,-19.584,,,,,,,
4283,01/08/19 07:58:29 AM,-19.584,,,,,,,
4284,01/08/19 08:58:29 AM,-19.584,,,,,,,
4285,01/08/19 09:58:29 AM,-19.584,,,,,,,
4286,01/08/19 10:58:29 AM,-19.584,,,,,,,
4287,01/08/19 11:58:29 AM,-19.584,,,,,,,
4288,01/08/19 12:58:29 PM,-19.584,,,,,,,
4289,01/08/19 01:58:29 PM,-19.400,,,,,,,
4290,01/08/19 02:58:29 PM,-19.400,,,,,,,
4291,01/08/19 03:58:29 PM,-19.400,,,,,,,
4292,01/08/19 04:58:29 PM,-19.400,,,,,,,
4293,01/08/19 05:58:29 PM,-19.584,,,,,,,
4294,01/08/19 06:58:29 PM,-19.400,,,,,,,
4295,01/08/19 07:58:29 PM,-19.400,,,,,,,
4296,01/08/19 08:58:29 PM,-19.584,,,,,,,
4297,01/08/19 09:58:29 PM,-19.584,,,,,,,
4298,01/08/19 10:58:29 PM,-19.584,,,,,,,
4299,01/08/19 11:58:29 PM,-19.584,,,,,,,
4300,01/09/19 12:58:29 AM,-19.584,,,,,,,
4301,01/09/19 01:58:29 AM,-19.400,,,,,,,
4302,01/09/19 02:58:29 AM,-19.400,,,,,,,
4303,01/09/19 03:58:29 AM,-19.400,,,,,,,
4304,01/09/19 04:58:29 AM,-19.400,,,,,,,
4305,01/09/19 05:58:29 AM,-19.217,,,,,,,
4306,01/09/19 06:58:29 AM,-19.217,,,,,,,
4307,01/09/19 07:58:29 AM,-19.217,,,,,,,
4308,01/09/19 08:58:29 AM,-19.217,,,,,,,
4309,01/09/19 09:58:29 AM,-19.217,,,,,,,
4310,01/09/19 10:58:29 AM,-19.217,,,,,,,
4311,01/09/19 11:58:29 AM,-19.400,,,,,,,
4312,01/09/19 12:58:29 PM,-19.400,,,,,,,
4313,01/09/19 01:58:29 PM,-19.400,,,,,,,
4314,01/09/19 02:58:29 PM,-19.400,,,,,,,
4315,01/09/19 03:58:29 PM,-19.400,,,,,,,
4316,01/09/19 04:58:29 PM,-19.584,,,,,,,
4317,01/09/19 05:58:29 PM,-19.584,,,,,,,
4318,01/09/19 06:58:29 PM,-19.584,,,,,,,
4319,01/09/19 07:58:29 PM,-19.584,,,,,,,
4320,01/09/19 08:58:29 PM,-19.770,,,,,,,
4321,01/09/19 09:58:29 PM,-19.770,,,,,,,
4322,01/09/19 10:58:29 PM,-19.770,,,,,,,
4323,01/09/19 11:58:29 PM,-19.770,,,,,,,
4324,01/10/19 12:58:29 AM,-19.770,,,,,,,
4325,01/10/19 01:58:29 AM,-19.956,,,,,,,
4326,01/10/19 02:58:29 AM,-19.956,,,,,,,
4327,01/10/19 03:58:29 AM,-19.956,,,,,,,
4328,01/10/19 04:58:29 AM,-19.956,,,,,,,
4329,01/10/19 05:58:29 AM,-19.956,,,,,,,
4330,01/10/19 06:58:29 AM,-19.956,,,,,,,
4331,01/10/19 07:58:29 AM,-20.144,,,,,,,
4332,01/10/19 08:58:29 AM,-20.144,,,,,,,
4333,01/10/19 09:58:29 AM,-20.144,,,,,,,
4334,01/10/19 10:58:29 AM,-20.144,,,,,,,
4335,01/10/19 11:58:29 AM,-20.144,,,,,,,
4336,01/10/19 12:58:29 PM,-20.333,,,,,,,
4337,01/10/19 01:58:29 PM,-20.333,,,,,,,
4338,01/10/19 02:58:29 PM,-20.333,,,,,,,
4339,01/10/19 03:58:29 PM,-20.333,,,,,,,
4340,01/10/19 04:58:29 PM,-20.333,,,,,,,
4341,01/10/19 05:58:29 PM,-20.523,,,,,,,
4342,01/10/19 06:58:29 PM,-20.523,,,,,,,
4343,01/10/19 07:58:29 PM,-20.523,,,,,,,
4344,01/10/19 08:58:29 PM,-20.523,,,,,,,
4345,01/10/19 09:58:29 PM,-20.523,,,,,,,
4346,01/10/19 10:58:29 PM,-20.523,,,,,,,
4347,01/10/19 11:58:29 PM,-20.523,,,,,,,
4348,01/11/19 12:58:29 AM,-20.523,,,,,,,
4349,01/11/19 01:58:29 AM,-20.714,,,,,,,
4350,01/11/19 02:58:29 AM,-20.714,,,,,,,
4351,01/11/19 03:58:29 AM,-20.714,,,,,,,
4352,01/11/19 04:58:29 AM,-20.714,,,,,,,
4353,01/11/19 05:58:29 AM,-20.714,,,,,,,
4354,01/11/19 06:58:29 AM,-20.714,,,,,,,
4355,01/11/19 07:58:29 AM,-20.907,,,,,,,
4356,01/11/19 08:58:29 AM,-20.907,,,,,,,
4357,01/11/19 09:58:29 AM,-20.907,,,,,,,
4358,01/11/19 10:58:29 AM,-20.907,,,,,,,
4359,01/11/19 11:58:29 AM,-20.907,,,,,,,
4360,01/11/19 12:58:29 PM,-20.907,,,,,,,
4361,01/11/19 01:58:29 PM,-20.907,,,,,,,
4362,01/11/19 02:58:29 PM,-20.907,,,,,,,
4363,01/11/19 03:58:29 PM,-20.907,,,,,,,
4364,01/11/19 04:58:29 PM,-21.101,,,,,,,
4365,01/11/19 05:58:29 PM,-21.101,,,,,,,
4366,01/11/19 06:58:29 PM,-21.101,,,,,,,
4367,01/11/19 07:58:29 PM,-21.101,,,,,,,
4368,01/11/19 08:58:29 PM,-21.101,,,,,,,
4369,01/11/19 09:58:29 PM,-20.907,,,,,,,
4370,01/11/19 10:58:29 PM,-20.907,,,,,,,
4371,01/11/19 11:58:29 PM,-20.907,,,,,,,
4372,01/12/19 12:58:29 AM,-21.101,,,,,,,
4373,01/12/19 01:58:29 AM,-21.101,,,,,,,
4374,01/12/19 02:58:29 AM,-20.907,,,,,,,
4375,01/12/19 03:58:29 AM,-21.101,,,,,,,
4376,01/12/19 04:58:29 AM,-21.101,,,,,,,
4377,01/12/19 05:58:29 AM,-21.101,,,,,,,
4378,01/12/19 06:58:29 AM,-21.101,,,,,,,
4379,01/12/19 07:58:29 AM,-21.101,,,,,,,
4380,01/12/19 08:58:29 AM,-21.101,,,,,,,
4381,01/12/19 09:58:29 AM,-21.101,,,,,,,
4382,01/12/19 10:58:29 AM,-21.297,,,,,,,
4383,01/12/19 11:58:29 AM,-21.297,,,,,,,
4384,01/12/19 12:58:29 PM,-21.297,,,,,,,
4385,01/12/19 01:58:29 PM,-21.297,,,,,,,
4386,01/12/19 02:58:29 PM,-21.297,,,,,,,
4387,01/12/19 03:58:29 PM,-21.297,,,,,,,
4388,01/12/19 04:58:29 PM,-21.297,,,,,,,
4389,01/12/19 05:58:29 PM,-21.297,,,,,,,
4390,01/12/19 06:58:29 PM,-21.493,,,,,,,
4391,01/12/19 07:58:29 PM,-21.493,,,,,,,
4392,01/12/19 08:58:29 PM,-21.493,,,,,,,
4393,01/12/19 09:58:29 PM,-21.493,,,,,,,
4394,01/12/19 10:58:29 PM,-21.493,,,,,,,
4395,01/12/19 11:58:29 PM,-21.493,,,,,,,
4396,01/13/19 12:58:29 AM,-21.493,,,,,,,
4397,01/13/19 01:58:29 AM,-21.493,,,,,,,
4398,01/13/19 02:58:29 AM,-21.691,,,,,,,
4399,01/13/19 03:58:29 AM,-21.691,,,,,,,
4400,01/13/19 04:58:29 AM,-21.691,,,,,,,
4401,01/13/19 05:58:29 AM,-21.691,,,,,,,
4402,01/13/19 06:58:29 AM,-21.691,,,,,,,
4403,01/13/19 07:58:29 AM,-21.691,,,,,,,
4404,01/13/19 08:58:29 AM,-21.691,,,,,,,
4405,01/13/19 09:58:29 AM,-21.691,,,,,,,
4406,01/13/19 10:58:29 AM,-21.691,,,,,,,
4407,01/13/19 11:58:29 AM,-21.891,,,,,,,
4408,01/13/19 12:58:29 PM,-21.691,,,,,,,
4409,01/13/19 01:58:29 PM,-21.891,,,,,,,
4410,01/13/19 02:58:29 PM,-21.891,,,,,,,
4411,01/13/19 03:58:29 PM,-21.891,,,,,,,
4412,01/13/19 04:58:29 PM,-21.891,,,,,,,
4413,01/13/19 05:58:29 PM,-21.891,,,,,,,
4414,01/13/19 06:58:29 PM,-21.891,,,,,,,
4415,01/13/19 07:58:29 PM,-21.891,,,,,,,
4416,01/13/19 08:58:29 PM,-21.891,,,,,,,
4417,01/13/19 09:58:29 PM,-22.092,,,,,,,
4418,01/13/19 10:58:29 PM,-22.092,,,,,,,
4419,01/13/19 11:58:29 PM,-22.092,,,,,,,
4420,01/14/19 12:58:29 AM,-22.092,,,,,,,
4421,01/14/19 01:58:29 AM,-22.092,,,,,,,
4422,01/14/19 02:58:29 AM,-22.092,,,,,,,
4423,01/14/19 03:58:29 AM,-22.092,,,,,,,
4424,01/14/19 04:58:29 AM,-22.092,,,,,,,
4425,01/14/19 05:58:29 AM,-22.092,,,,,,,
4426,01/14/19 06:58:29 AM,-22.092,,,,,,,
4427,01/14/19 07:58:29 AM,-22.092,,,,,,,
4428,01/14/19 08:58:29 AM,-22.092,,,,,,,
4429,01/14/19 09:58:29 AM,-22.092,,,,,,,
4430,01/14/19 10:58:29 AM,-22.092,,,,,,,
4431,01/14/19 11:58:29 AM,-22.294,,,,,,,
4432,01/14/19 12:58:29 PM,-22.294,,,,,,,
4433,01/14/19 01:58:29 PM,-22.294,,,,,,,
4434,01/14/19 02:58:29 PM,-22.294,,,,,,,
4435,01/14/19 03:58:29 PM,-22.294,,,,,,,
4436,01/14/19 04:58:29 PM,-22.294,,,,,,,
4437,01/14/19 05:58:29 PM,-22.294,,,,,,,
4438,01/14/19 06:58:29 PM,-22.294,,,,,,,
4439,01/14/19 07:58:29 PM,-22.294,,,,,,,
4440,01/14/19 08:58:29 PM,-22.294,,,,,,,
4441,01/14/19 09:58:29 PM,-22.294,,,,,,,
4442,01/14/19 10:58:29 PM,-22.294,,,,,,,
4443,01/14/19 11:58:29 PM,-22.294,,,,,,,
4444,01/15/19 12:58:29 AM,-22.294,,,,,,,
4445,01/15/19 01:58:29 AM,-22.294,,,,,,,
4446,01/15/19 02:58:29 AM,-22.294,,,,,,,
4447,01/15/19 03:58:29 AM,-22.294,,,,,,,
4448,01/15/19 04:58:29 AM,-22.294,,,,,,,
4449,01/15/19 05:58:29 AM,-22.294,,,,,,,
4450,01/15/19 06:58:29 AM,-22.294,,,,,,,
4451,01/15/19 07:58:29 AM,-22.294,,,,,,,
4452,01/15/19 08:58:29 AM,-22.294,,,,,,,
4453,01/15/19 09:58:29 AM,-22.294,,,,,,,
4454,01/15/19 10:58:29 AM,-22.294,,,,,,,
4455,01/15/19 11:58:29 AM,-22.294,,,,,,,
4456,01/15/19 12:58:29 PM,-22.294,,,,,,,
4457,01/15/19 01:58:29 PM,-22.294,,,,,,,
4458,01/15/19 02:58:29 PM,-22.294,,,,,,,
4459,01/15/19 03:58:29 PM,-22.294,,,,,,,
4460,01/15/19 04:58:29 PM,-22.294,,,,,,,
4461,01/15/19 05:58:29 PM,-22.294,,,,,,,
4462,01/15/19 06:58:29 PM,-22.294,,,,,,,
4463,01/15/19 07:58:29 PM,-22.294,,,,,,,
4464,01/15/19 08:58:29 PM,-22.294,,,,,,,
4465,01/15/19 09:58:29 PM,-22.294,,,,,,,
4466,01/15/19 10:58:29 PM,-22.294,,,,,,,
4467,01/15/19 11:58:29 PM,-22.294,,,,,,,
4468,01/16/19 12:58:29 AM,-22.294,,,,,,,
4469,01/16/19 01:58:29 AM,-22.498,,,,,,,
4470,01/16/19 02:58:29 AM,-22.498,,,,,,,
4471,01/16/19 03:58:29 AM,-22.498,,,,,,,
4472,01/16/19 04:58:29 AM,-22.498,,,,,,,
4473,01/16/19 05:58:29 AM,-22.498,,,,,,,
4474,01/16/19 06:58:29 AM,-22.498,,,,,,,
4475,01/16/19 07:58:29 AM,-22.498,,,,,,,
4476,01/16/19 08:58:29 AM,-22.498,,,,,,,
4477,01/16/19 09:58:29 AM,-22.498,,,,,,,
4478,01/16/19 10:58:29 AM,-22.498,,,,,,,
4479,01/16/19 11:58:29 AM,-22.498,,,,,,,
4480,01/16/19 12:58:29 PM,-22.498,,,,,,,
4481,01/16/19 01:58:29 PM,-22.498,,,,,,,
4482,01/16/19 02:58:29 PM,-22.498,,,,,,,
4483,01/16/19 03:58:29 PM,-22.498,,,,,,,
4484,01/16/19 04:58:29 PM,-22.704,,,,,,,
4485,01/16/19 05:58:29 PM,-22.704,,,,,,,
4486,01/16/19 06:58:29 PM,-22.704,,,,,,,
4487,01/16/19 07:58:29 PM,-22.704,,,,,,,
4488,01/16/19 08:58:29 PM,-22.704,,,,,,,
4489,01/16/19 09:58:29 PM,-22.704,,,,,,,
4490,01/16/19 10:58:29 PM,-22.704,,,,,,,
4491,01/16/19 11:58:29 PM,-22.704,,,,,,,
4492,01/17/19 12:58:29 AM,-22.704,,,,,,,
4493,01/17/19 01:58:29 AM,-22.704,,,,,,,
4494,01/17/19 02:58:29 AM,-22.704,,,,,,,
4495,01/17/19 03:58:29 AM,-22.704,,,,,,,
4496,01/17/19 04:58:29 AM,-22.704,,,,,,,
4497,01/17/19 05:58:29 AM,-22.704,,,,,,,
4498,01/17/19 06:58:29 AM,-22.704,,,,,,,
4499,01/17/19 07:58:29 AM,-22.704,,,,,,,
4500,01/17/19 08:58:29 AM,-22.704,,,,,,,
4501,01/17/19 09:58:29 AM,-22.704,,,,,,,
4502,01/17/19 10:58:29 AM,-22.704,,,,,,,
4503,01/17/19 11:58:29 AM,-22.704,,,,,,,
4504,01/17/19 12:58:29 PM,-22.704,,,,,,,
4505,01/17/19 01:58:29 PM,-22.704,,,,,,,
4506,01/17/19 02:58:29 PM,-22.704,,,,,,,
4507,01/17/19 03:58:29 PM,-22.704,,,,,,,
4508,01/17/19 04:58:29 PM,-22.498,,,,,,,
4509,01/17/19 05:58:29 PM,-22.704,,,,,,,
4510,01/17/19 06:58:29 PM,-22.704,,,,,,,
4511,01/17/19 07:58:29 PM,-22.704,,,,,,,
4512,01/17/19 08:58:29 PM,-22.704,,,,,,,
4513,01/17/19 09:58:29 PM,-22.704,,,,,,,
4514,01/17/19 10:58:29 PM,-22.704,,,,,,,
4515,01/17/19 11:58:29 PM,-22.704,,,,,,,
4516,01/18/19 12:58:29 AM,-22.704,,,,,,,
4517,01/18/19 01:58:29 AM,-22.704,,,,,,,
4518,01/18/19 02:58:29 AM,-22.704,,,,,,,
4519,01/18/19 03:58:29 AM,-22.704,,,,,,,
4520,01/18/19 04:58:29 AM,-22.704,,,,,,,
4521,01/18/19 05:58:29 AM,-22.704,,,,,,,
4522,01/18/19 06:58:29 AM,-22.704,,,,,,,
4523,01/18/19 07:58:29 AM,-22.704,,,,,,,
4524,01/18/19 08:58:29 AM,-22.704,,,,,,,
4525,01/18/19 09:58:29 AM,-22.704,,,,,,,
4526,01/18/19 10:58:29 AM,-22.704,,,,,,,
4527,01/18/19 11:58:29 AM,-22.704,,,,,,,
4528,01/18/19 12:58:29 PM,-22.704,,,,,,,
4529,01/18/19 01:58:29 PM,-22.704,,,,,,,
4530,01/18/19 02:58:29 PM,-22.704,,,,,,,
4531,01/18/19 03:58:29 PM,-22.704,,,,,,,
4532,01/18/19 04:58:29 PM,-22.498,,,,,,,
4533,01/18/19 05:58:29 PM,-22.498,,,,,,,
4534,01/18/19 06:58:29 PM,-22.498,,,,,,,
4535,01/18/19 07:58:29 PM,-22.498,,,,,,,
4536,01/18/19 08:58:29 PM,-22.498,,,,,,,
4537,01/18/19 09:58:29 PM,-22.294,,,,,,,
4538,01/18/19 10:58:29 PM,-22.294,,,,,,,
4539,01/18/19 11:58:29 PM,-22.294,,,,,,,
4540,01/19/19 12:58:29 AM,-22.294,,,,,,,
4541,01/19/19 01:58:29 AM,-22.294,,,,,,,
4542,01/19/19 02:58:29 AM,-22.294,,,,,,,
4543,01/19/19 03:58:29 AM,-22.294,,,,,,,
4544,01/19/19 04:58:29 AM,-22.294,,,,,,,
4545,01/19/19 05:58:29 AM,-22.294,,,,,,,
4546,01/19/19 06:58:29 AM,-22.294,,,,,,,
4547,01/19/19 07:58:29 AM,-22.294,,,,,,,
4548,01/19/19 08:58:29 AM,-22.294,,,,,,,
4549,01/19/19 09:58:29 AM,-22.294,,,,,,,
4550,01/19/19 10:58:29 AM,-22.294,,,,,,,
4551,01/19/19 11:58:29 AM,-22.294,,,,,,,
4552,01/19/19 12:58:29 PM,-22.294,,,,,,,
4553,01/19/19 01:58:29 PM,-22.294,,,,,,,
4554,01/19/19 02:58:29 PM,-22.092,,,,,,,
4555,01/19/19 03:58:29 PM,-22.092,,,,,,,
4556,01/19/19 04:58:29 PM,-22.092,,,,,,,
4557,01/19/19 05:58:29 PM,-22.092,,,,,,,
4558,01/19/19 06:58:29 PM,-22.092,,,,,,,
4559,01/19/19 07:58:29 PM,-22.092,,,,,,,
4560,01/19/19 08:58:29 PM,-22.092,,,,,,,
4561,01/19/19 09:58:29 PM,-21.891,,,,,,,
4562,01/19/19 10:58:29 PM,-21.891,,,,,,,
4563,01/19/19 11:58:29 PM,-21.891,,,,,,,
4564,01/20/19 12:58:29 AM,-21.891,,,,,,,
4565,01/20/19 01:58:29 AM,-21.891,,,,,,,
4566,01/20/19 02:58:29 AM,-21.891,,,,,,,
4567,01/20/19 03:58:29 AM,-21.891,,,,,,,
4568,01/20/19 04:58:29 AM,-21.891,,,,,,,
4569,01/20/19 05:58:29 AM,-21.891,,,,,,,
4570,01/20/19 06:58:29 AM,-21.891,,,,,,,
4571,01/20/19 07:58:29 AM,-21.891,,,,,,,
4572,01/20/19 08:58:29 AM,-21.891,,,,,,,
4573,01/20/19 09:58:29 AM,-21.691,,,,,,,
4574,01/20/19 10:58:29 AM,-21.691,,,,,,,
4575,01/20/19 11:58:29 AM,-21.691,,,,,,,
4576,01/20/19 12:58:29 PM,-21.691,,,,,,,
4577,01/20/19 01:58:29 PM,-21.691,,,,,,,
4578,01/20/19 02:58:29 PM,-21.691,,,,,,,
4579,01/20/19 03:58:29 PM,-21.691,,,,,,,
4580,01/20/19 04:58:29 PM,-21.691,,,,,,,
4581,01/20/19 05:58:29 PM,-21.691,,,,,,,
4582,01/20/19 06:58:29 PM,-21.691,,,,,,,
4583,01/20/19 07:58:29 PM,-21.691,,,,,,,
4584,01/20/19 08:58:29 PM,-21.691,,,,,,,
4585,01/20/19 09:58:29 PM,-21.691,,,,,,,
4586,01/20/19 10:58:29 PM,-21.691,,,,,,,
4587,01/20/19 11:58:29 PM,-21.691,,,,,,,
4588,01/21/19 12:58:29 AM,-21.691,,,,,,,
4589,01/21/19 01:58:29 AM,-21.691,,,,,,,
4590,01/21/19 02:58:29 AM,-21.691,,,,,,,
4591,01/21/19 03:58:29 AM,-21.691,,,,,,,
4592,01/21/19 04:58:29 AM,-21.691,,,,,,,
4593,01/21/19 05:58:29 AM,-21.691,,,,,,,
4594,01/21/19 06:58:29 AM,-21.891,,,,,,,
4595,01/21/19 07:58:29 AM,-21.891,,,,,,,
4596,01/21/19 08:58:29 AM,-21.891,,,,,,,
4597,01/21/19 09:58:29 AM,-21.891,,,,,,,
4598,01/21/19 10:58:29 AM,-21.891,,,,,,,
4599,01/21/19 11:58:29 AM,-21.891,,,,,,,
