Date;Parcelle;Traitement;Exclos;Sous_parcelle;Medaille;Heure_NDVI;Mesure_NDVI;Ombre_NDVI;Red_i   ;NIR_i   ;Red_r   ;NIR_r   ;Blue_i  ;Blue_r  ;Green_i ;Green_r ;Remarque_NDVI;Heure_PRI;Mesure_PRI;Ombre_PRI;531_i   ;570_i   ;531_r   ;570_r   ;Remarque_PRI;;
21/07/2018;D1;PR;Exclos;SO;46;;;;134,2821;93,37025;2,809054;6,895429;47,80522;0,5266722;58,56494;1,121061;;;;;22,45363;24,17345;0,4202485;0,423633;;;
21/07/2018;D1;PR;Exclos;NO;43;;;;141,9955;97,92711;3,263039;6,380712;50,39136;0,6662553;61,94497;1,243509;;;;;22,70512;24,40478;0,5706073;0,5404921;;;
21/07/2018;D1;PR;Temoin;NE;2;;;;167,3098;113,5758;3,500299;8,900974;58,75365;0,6297177;72,89138;1,323204;;;;;23,40801;25,13136;0,4268578;0,4361387;;;
21/07/2018;D1;PR;Temoin;SE;1;;;;147,1952;101,0787;2,957381;7,335493;52,03011;0,5849655;63,98765;1,164143;;;;;23,06778;24,79022;0,4277485;0,4365913;;;
21/07/2018;D1;PR;Temoin;SO;49;;;;136,9358;94,47572;2,796575;7,757425;48,48376;0,4826902;59,47388;1,076676;;;;;22,19806;23,89798;0,3783737;0,3817073;;;
21/07/2018;D1;PR;Temoin;NO;48;;;;135,4135;93,33943;3,720184;7,430144;48,24905;0,7888317;59,03896;1,433673;;;;;22,67146;24,41003;0,5205606;0,5089933;;;
22/07/2019;ROC6;1;Exclos;;1;;;;160,97;109,57;2,9018;6,3034;54,832;0,487589;67,775;0,97457;;;;;36,901;38,051;0,589545;0,605736;;;
22/07/2019;ROC6;1;Exclos;;2;;;;152,04;103,83;3,1386;7,0431;53,242;0,494499;65,721;1,0339;;;;;40,108;41,872;0,609685;0,618946;;;
22/07/2019;ROC6;1;Temoin;;1;;;;210,69;153,27;1,7002;6,8113;66,614;0,245095;86,389;0,590764;;;;;43,398;44,275;0,302218;0,327795;;;
22/07/2019;ROC6;1;Temoin;;2;;;;207,55;150,85;1,5068;6,3322;65,469;0,23412;84,343;0,557506;;;;;41,813;42,611;0,267296;0,28644;;;
22/07/2019;ROC6;6;Exclos;;1;;;;190,11;137,34;3,6406;19,302;61,05;0,394341;78,117;2,0411;;;;;42,871;45,29;1,0442;1,1882;;;
22/07/2019;ROC6;6;Exclos;;2;;;;182,27;130,37;4,0761;21,297;60,433;0,440334;76,868;2,4294;;;;;43,966;46,505;1,072;1,2245;;;
22/07/2019;ROC6;6;Temoin;;1;;;;184,2;133,57;2,1019;13,098;59,108;0,249431;74,761;1,136;;;;;44,067;46,754;0,659185;0,739107;;;
22/07/2019;ROC6;6;Temoin;;2;;;;181,59;130,55;2,3795;13,583;59,042;0,331681;74,804;1,2609;;;;;43,386;45,993;0,556623;0,624528;;;
22/07/2019;ROC6;10;Exclos;;1;;;;164,81;116,79;3,8587;10,554;53,101;0,575446;66,278;1,3753;;;;;35,741;37,724;0,58556;0,633782;;;
22/07/2019;ROC6;10;Exclos;;2;;;;150,19;106,94;3,5235;9,7607;53,758;0,52265;67,071;1,2704;;;;;38,141;40,362;0,740966;0,777663;;;
22/07/2019;ROC6;10;Temoin;;1;;;;169,66;123,89;2,6896;10,856;57,629;0,334229;72,637;1,1876;;;;;43,424;46,086;0,666201;0,732167;;;
22/07/2019;ROC6;10;Temoin;;2;;;;182;131,68;2,6655;9,962;58,374;0,302167;73,722;1,1207;;;;;43,923;46,576;0,499967;0,543191;;;
22/07/2019;ROC6;14;Temoin;;1;;;;207,84;146,36;2,2161;20,742;67,882;0,279847;87,57;1,5555;;;;;41,885;42,162;0,642654;0,71646;;;
22/07/2019;ROC6;14;Temoin;;2;;;;204,35;143,69;2,492;23,142;64,647;0,295213;81,754;1,8935;;;;;42,913;43,384;0,663623;0,720533;;;
22/07/2019;ROC6;14;Exclos;;1;;;;184,31;129,23;4,2961;17,82;61,551;0,625824;78,747;1,8942;;;;;36,774;37,032;0,837731;0,891321;;;
22/07/2019;ROC6;14;Exclos;;2;;;;183,03;129,33;3,641;17,846;60,559;0,529196;77,006;1,8283;;;;;39,719;40,144;0,678248;0,713878;;;
22/07/2019;ROC6;4;Temoin;;1;;;;190,28;136,81;1,6875;6,5667;62,089;0,251908;79,137;0,694505;;;;;38,55;38,56;0,313796;0,345397;;;
22/07/2019;ROC6;4;Temoin;;2;;;;182,03;129,2;1,7293;6,1109;62,223;0,255265;79,342;0,631847;;;;;38,556;38,567;0,321764;0,35517;;;
22/07/2019;ROC6;4;Exclos;;1;;;;170,22;119,91;3,0766;7,6712;56,328;0,551637;71,016;1,1891;;;;;33,302;33,295;0,573779;0,596659;;;
22/07/2019;ROC6;4;Exclos;;2;;;;167,22;117,18;3,4663;8,3276;56,336;0,591362;70,759;1,2573;;;;;33,499;33,063;0,51767;0,535999;;;
19/07/2019;ROC8;1;Exclos;;1;;;;83,705;55,318;1,597;4,1789;32,704;0,258393;37,589;0,795932;;;;;22,172;23,384;0,324108;0,34134;;;
19/07/2019;ROC8;1;Exclos;;2;;;;81,426;53,736;1,3994;3,7337;32,276;0,234614;37;0,639322;Potentiellement pourrie;;;;22,767;24,019;0,378014;0,39262;;;
19/07/2019;ROC8;1;Temoin;;1;;;;89,204;58,894;0,872983;2,6993;34,504;0,195556;39,934;0,380833;;;;;24,65;25,961;0,236212;0,241917;Potentiellement pourrie;;
19/07/2019;ROC8;1;Temoin;;2;;;;86,869;57,204;0,905395;2,8098;34,202;0,181421;39,519;0,392325;;;;;24,844;26,228;0,241173;0,24518;;;
19/07/2019;ROC8;14;Temoin;;1;;;;95,901;63,635;1,0182;7,8311;36,26;0,169471;42,354;0,671329;;;;;25,288;26,679;0,391186;0,399175;;;
19/07/2019;ROC8;14;Temoin;;2;;;;91,573;60,557;0,981873;7,9834;35,655;0,165034;41,518;0,70963;;;;;24,158;25,423;0,340577;0,350326;;;
19/07/2019;ROC8;14;Exclos;;1;;;;115,58;77,962;1,0433;10,338;41,854;0,201414;50,125;0,783623;;;;;24,523;25,747;0,373655;0,377768;;;
19/07/2019;ROC8;14;Exclos;;2;;;;106,62;71,485;1,2009;8,2528;40,488;0,214379;48,211;0,326948;;;;;24,65;25,889;0,336108;0,332657;;;
19/07/2019;ROC8;6;Exclos;;1;;;;127,82;88,395;1,4593;7,1741;45,614;0,267344;55,913;0,763612;;;;;19,837;20,864;0,286061;0,298577;Potentiellement pourrie;;
19/07/2019;ROC8;6;Exclos;;2;;;;127,35;87,552;1,7312;8,848;45,285;0,262138;55,367;0,876341;;;;;19,65;20,668;0,242549;0,256672;;;
19/07/2019;ROC8;6;Temoin;;1;;;;124,49;87,111;1,1056;9,0498;43,981;0,162202;54,26;0,600952;;;;;22,089;23,391;0,268316;0,259799;Potentiellement pourrie;;
19/07/2019;ROC8;6;Temoin;;2;;;;131,11;91,86;1,3874;7,1258;45,778;0,222842;56,773;0,638957;;;;;22,449;23,787;0,219369;0,227945;P7193211;;
19/07/2019;ROC8;10;Exclos;;1;;;;116,58;81,603;1,3878;6,3118;41,419;0,226544;50,834;0,648919;;;;;24,169;25,588;0,322155;0,329908;;;
19/07/2019;ROC8;10;Exclos;;2;;;;118,16;82,636;1,8702;6,6567;41,912;0,299188;51,474;0,785014;;;;;24,152;25,526;0,291186;0,296297;;;
19/07/2019;ROC8;10;Temoin;;1;;;;116,01;80,835;1,7028;7,0346;41,519;0,218395;50,886;0,891327;;;;;23,086;24,435;0,355061;0,38625;;;
19/07/2019;ROC8;10;Temoin;;2;;;;114,85;79,988;1,2402;5,7144;40,836;0,198372;49,956;0,545231;;;;;22,274;23,825;0,277421;0,29219;;;
19/07/2019;ROC8;4;Exclos;;1;;;;109,21;75,996;1,8984;5,705;39,428;0,297664;48,011;0,685012;;;;;19,899;20,885;0,272921;0,277371;;;
19/07/2019;ROC8;4;Exclos;;2;;;;111,22;77,63;1,7276;5,5584;39,821;0,281115;48,558;0,622928;;;;;19,876;20,884;0,249283;0,255434;;;
19/07/2019;ROC8;4;Temoin;;1;;;;108,31;75,264;0,892238;4,8218;39,152;0,161088;47,514;0,407972;;;;;21,925;23,164;0,190731;0,195462;;;
19/07/2019;ROC8;4;Temoin;;2;;;;109,56;76,936;0,967653;4,7576;39,586;0,182485;48,026;0,439144;Potentiellement pourrie;;;;23,404;24,753;0,199992;0,20874;;;
19/07/2019;ROC7;1;Temoin;;1;;;;140,88;97,973;1,51;4,6513;49,847;0,252967;61,311;0,610949;;;;;;;;;;;
19/07/2019;ROC7;1;Temoin;;2;;;;147,68;103,17;1,4577;4,6482;53,095;0,280334;65,98;0,598988;;;;;;;;;;;
19/07/2019;ROC7;1;Exclos;;1;;;;133,37;91,141;1,7024;4,9505;49,021;0,280025;59,479;0,641635;;;;;;;;;;;
19/07/2019;ROC7;1;Exclos;;2;;;;155,07;108,13;2,2617;6,598;51,706;0,304337;63,52;0,7883;;;;;;;;;;;
19/07/2019;ROC7;10;Temoin;;1;;;;107,29;72,082;1,8263;6,6512;40,235;0,262417;47,578;0,813857;;;;;;;;;;;
19/07/2019;ROC7;10;Temoin;;2;;;;113,95;76,832;1,8968;6,2083;42,065;0,305811;50,191;0,763056;;;;;;;;;;;
19/07/2019;ROC7;10;Exclos;;1;;;;114,28;77,302;2,6809;7,1555;42,466;0,461683;50,779;1,0619;;;;;;;;;;;
19/07/2019;ROC7;10;Exclos;;2;;;;116,3;78,764;2,2851;6,7299;42,505;0,369141;50,769;0,95668;;;;;;;;;;;
19/07/2019;ROC7;6;Temoin;;1;;;;137,64;93,892;1,206;4,5437;48,089;0,243078;58,104;0,56552;;;;;21,399;22,481;0,192124;0,195381;;;
19/07/2019;ROC7;6;Temoin;;2;;;;130,13;88,322;0,971317;4,3614;48,204;0,20232;58,246;0,492309;;;;;21,405;22,486;0,200376;0,208751;;;
19/07/2019;ROC7;6;Exclos;;1;;;;109,82;73,895;2,5334;6,6747;40,482;0,404395;47,889;0,952455;;;;;20,586;21,544;0,422608;0,433322;;;
19/07/2019;ROC7;6;Exclos;;2;;;;105,3;70,827;2,6598;5,3382;39,913;0,444035;47,047;0,955533;;;;;20,842;21,842;0,389374;0,403131;;;
19/07/2019;ROC7;4;Temoin;;1;;;;96,805;64,972;0,984491;3,0884;37,029;0,208081;43,199;0,412318;;;;;20,429;21,358;0,203936;0,206382;;;
19/07/2019;ROC7;4;Temoin;;2;;;;97,397;65,29;1,1666;2,772;37,301;0,300601;43,615;0,525551;;;;;20,706;21,671;0,200336;0,245125;Potentiellement pourrie;;P7193362
19/07/2019;ROC7;4;Exclos;;1;;;;93,594;62,224;2,1068;5,6162;36,234;0,331076;42,022;0,943589;;;;;20,517;21,471;0,420889;0,443716;;;
19/07/2019;ROC7;4;Exclos;;2;;;;93,554;62,518;2,1092;6,1216;36,059;0,317317;41,877;0,876272;;;;;20,617;21,571;0,41978;0,444286;;;
19/07/2019;ROC7;14;Exclos;;1;;;;108,83;73,776;1,0582;8,2327;40,452;0,210578;48,141;0,766864;;;;;21,101;22,115;0,297124;0,300001;;;
19/07/2019;ROC7;14;Exclos;;2;;;;108,31;73,473;0,979171;9,9581;40,309;0,178934;47,995;0,765125;;;;;21,203;22,237;0,305905;0,30317;;;
19/07/2019;ROC7;14;Temoin;;1;;;;104,49;70,655;1,2558;7,7058;39,12;0,181427;46,341;0,763647;;;;;21,869;22,982;0,35978;0,379662;;;
19/07/2019;ROC7;14;Temoin;;2;;;;105,82;71,688;1,7082;7,3855;32,297;0,267782;46,599;0,866414;;;;;21,189;22,194;0,326514;0,343889;Potentiellement pourrie;;
21/07/2019;F1;PO;Temoin;;1;;;;107,94;76,259;2,4926;8,0628;38,92;0,351856;47,472;1,0169;;;;;20,627;21,586;0,40042;0,440363;;;
21/07/2019;F1;PO;Temoin;;2;;;;118,87;83,839;2,6836;8,902;40,399;0,43828;49,464;1,1104;;;;;20,995;21,919;0,42092;0,441822;;;
21/07/2019;F1;PO;Exclos;;1;;;;100,85;71,298;1,4826;5,4647;36,606;0,198065;44,426;0,588156;;;;;21,484;22,418;0,405139;0,416793;;;
21/07/2019;F1;PO;Exclos;;2;;;;100,2;71,252;2,3597;6,1489;35,955;0,391367;43,519;0,945866;;;;;21,89;22,983;0,264515;0,296531;;;
21/07/2019;H1;PO;Temoin;;1;;;;122,64;83,29;3,0714;9,0684;43,305;0,51714;53,074;1,266;;;;;22,584;22,885;0,361624;0,372102;;;
21/07/2019;H1;PO;Temoin;;2;;;;114,14;76,827;2,5379;8,0707;41,133;0,380308;49,926;1,0435;;;;;17,198;17,394;0,366374;0,39148;;;
21/07/2019;H1;PO;Exclos;;1;;;;92,548;61,466;1,629;4,8056;34,503;0,279954;40,026;0,647424;;;;;30,582;30,887;0,428014;0,473186;;;
21/07/2019;H1;PO;Exclos;;2;;;;83,76;55,655;1,3585;4,9064;32,593;0,225892;37,604;0,603804;;;;;21,272;20,953;0,314905;0,329388;;;
22/07/2019;35;PS;Temoin;;1;;;;155,52;110,95;2,0291;6,5344;52,391;0,235464;66,139;0,771801;;;;;38,724;41,738;0,39353;0,446851;;;
22/07/2019;35;PS;Temoin;;2;;;;175,54;129,97;1,9426;7,3371;57,369;0,272712;73,983;0,775782;;;;;36,073;38,678;0,39578;0,451578;;;
22/07/2019;35;PS;Exclos;;1;;;;188,33;139,67;3,0663;7,7062;60,081;0,469769;79,22;1,0969;Potentiellement pourrie;;;;36,939;39,522;0,46917;0,506462;;;
22/07/2019;35;PS;Exclos;;2;;;;216,49;161,96;3,3224;8,3652;65,846;0,485599;87,788;1,1724;;;;;38,25;41,043;0,409717;0,441352;;;
22/07/2019;36;PS;Temoin;;1;;;;178,56;130,03;2,1269;7,8637;55,192;0,318167;71,961;0,792507;;;;;35,303;37,805;0,394436;0,424823;;;
22/07/2019;36;PS;Temoin;;2;;;;133,4;87,519;3,3577;4,8766;52,254;0,965766;66,806;1,4138;;;;;35,019;37,53;0,596654;0,606004;;;
22/07/2019;36;PS;Exclos;;1;;;;180,87;135,85;2,4633;8,4193;58,694;0,36159;77,472;0,911025;;;;;35,947;38,169;0,41803;0,452383;;;
22/07/2019;36;PS;Exclos;;2;;;;178,34;133,17;3,6706;9,401;56,351;0,552813;73,724;1,3196;;;;;37,159;39,409;0,493451;0,529361;;;
22/07/2019;33;PS;Temoin;;1;;;;169,78;123,4;2,0721;9,9817;55,525;0,225637;73,139;0,703953;Potentiellement pourrie;;;;32,21;34,345;0,272999;0,304913;;;
22/07/2019;33;PS;Temoin;;2;;;;179,65;131,88;2,1354;10,468;57,149;0,234792;73,768;0,73743;;;;;34,961;37,527;0,289374;0,322984;;;
22/07/2019;33;PS;Exclos;;1;;;;198,19;147,04;3,721;10,475;63,267;0,541796;83,071;1,3207;;;;;34,358;37,355;0,364155;0,39371;;;
22/07/2019;33;PS;Exclos;;2;;;;204,45;152,06;3,4314;9,1001;62,575;0,499376;81,872;1,1873;;;;;36,703;39,458;0,618576;0,655055;;;
23/07/2019;B1;PR;Temoin;;1;;;;14,767;10,785;0,259025;0,930338;5,9359;0,034363;6,8514;0,23273;;;;;3,9778;4,0772;0,056118;0,060393;;;
23/07/2019;B1;PR;Temoin;;2;;;;14,445;10,598;0,304343;0,844299;5,8252;0,04353;6,7271;0,244893;;;;;3,9178;4,0047;0,050189;0,05536;;;
23/07/2019;B1;PR;Exclos;;1;;;;16,148;11,688;0,359996;0,913061;6,3543;0,055942;7,3257;0,289975;;;;;3,9258;4,0036;0,056124;0,05856;Potentiellement pourrie;;
23/07/2019;B1;PR;Exclos;;2;;;;15,018;10,965;0,332347;0,94648;6,0846;0,045663;7,0174;0,278389;Potentiellement pourrie;;;;3,8114;3,8639;0,055383;0,057663;;;
23/07/2019;A1;PR;Temoin;;1;;;;17,141;12,691;0,537343;1,1593;7,5076;0,457234;8,184;0,361148;Potentiellement pourrie;;;;3,611;3,6676;0,0884;0,05576;;;
23/07/2019;A1;PR;Temoin;;2;;;;17,196;12,129;0,513595;1,1646;7,5106;0,429595;8,1973;0,329684;;;;;3,5874;3,6397;0,81943;0,052131;;;
23/07/2019;A1;PR;Exclos;;1;;;;16,707;11,877;0,498563;1,2033;7,4449;0,478027;8,1116;0,403443;Potentiellement pourrie;;;;3,5286;3,5734;0,084943;0,054061;;;
23/07/2019;A1;PR;Exclos;;2;;;;17,316;12,239;0,533677;1,021;7,6055;0,51465;8,3011;0,379903;;;;;3,4605;3,4904;0,083911;0,051047;;;
23/07/2019;D1;PR;Temoin;;1;;;;12,872;8,8375;0,555094;0,846936;;;;;;;;;3,5545;3,6338;0,081928;0,064441;;;
23/07/2019;D1;PR;Temoin;;2;;;;12,983;8,866;0,55772;0,823326;;;;;;;;;3,6259;3,6879;0,079282;0,064084;;;
23/07/2019;D1;PR;Exclos;;1;;;;12,454;8,5926;0,626691;0,777503;;;;;;;;;3,5968;3,6735;0,08117;0,065802;;;
23/07/2019;D1;PR;Exclos;;2;;;;12,639;8,655;0,552493;0,791786;;;;;;;;;3,4958;3,5588;0,074064;0,058355;;;
01/07/2019;E1;PO;Exclos;;1;;;;206,5285;137,0669;5,123842;10,56218;71,98095;0,8487294;89,20186;1,778987;;;;;41,07453;44,22728;1,029934;1,070121;;;
01/07/2019;E1;PO;Exclos;;2;;;;223,5705;149,7914;6,29561;14,27305;76,98041;1,073752;96,25513;2,307493;;;;;39,28531;42,05391;0,8882625;0,9248815;;;
01/07/2019;E1;PO;Temoin;;1;;;;201,6031;134,3234;4,660378;11,19527;70,52358;0,8052394;87,29927;1,683852;;;;;41,89896;45,13954;0,8327782;0,8468302;;;
01/07/2019;E1;PO;Temoin;;2;;;;203,388;135,0186;4,428174;8,819788;71,01649;0,8640034;88,22614;1,61963;;;;;41,69183;44,94955;0,7419035;0,7519817;;;
01/07/2019;F1;PO;Exclos;;1;;;;225,9897;150,2219;4,022209;9,86922;78,66396;0,6839037;97,43774;1,530441;;;;;46,30185;49,45516;1,005903;1,036728;;;
01/07/2019;F1;PO;Exclos;;2;;;;222,5762;147,5178;4,433544;12,44827;77,53518;0,5904419;96,26328;1,538752;;;;;44,21283;47,516;0,7241693;0,8065137;;;
01/07/2019;F1;PO;Temoin;;1;;;;216,0223;143,6189;5,034435;10,38607;75,27124;0,9173337;93,08524;1,847695;;;;;45,22941;48,40369;0,7388411;0,8150129;;;
01/07/2019;F1;PO;Temoin;;2;;;;223,0262;147,4253;4,778377;11,79465;77,41356;0,6821282;96,38382;1,665841;;;;;47,15354;50,41327;0,8487313;0,8904491;;;
01/07/2019;G1;PO;Exclos;;1;;;;229,8633;152,1873;5,688085;13,37333;79,3681;0,9417207;98,92006;2,084957;;;;;44,9119;48,09414;0,9096999;0,9584423;;;
01/07/2019;G1;PO;Exclos;;2;;;;211,4097;139,5648;5,953937;11,25766;73,85868;1,190639;91,51168;2,196625;;;;;43,86534;47,21791;1,103559;1,091495;;;
01/07/2019;G1;PO;Temoin;;1;;;;231,2868;153,1971;5,565664;11,26686;79,63056;0,9694661;99,23281;1,928677;;;;Ombre;44,22918;47,63556;0,9127154;0,9325258;;;
01/07/2019;G1;PO;Temoin;;2;;;;225,053;148,9836;6,129591;12,53333;77,93207;1,13134;97,09892;2,176631;;;;;43,68683;47,00172;1,010715;1,03527;;;
01/07/2019;H1;PO;Exclos;;1;;;;226,5119;151,0638;4,461345;10,98664;78,51459;0,698814;97,58923;1,577104;;;;;44,26734;47,30308;0,7236224;0,7641856;;;
01/07/2019;H1;PO;Exclos;;2;;;;209,7281;138,9962;4,185226;11,90876;73,41912;0,5696702;91,08165;1,5121;;;;;44,1079;47,47013;0,6609039;0,7533564;;;
01/07/2019;H1;PO;Temoin;;1;;;;208,1349;137,9768;5,134426;12,01834;72,60188;0,8844328;89,92022;1,913673;;;;;43,23032;46,24997;0,7823566;0,852731;;;
01/07/2019;H1;PO;Temoin;;2;;;;219,3679;145,3441;5,186395;12,88914;75,77908;0,7711405;94,17824;1,857083;;;;;46,20101;49,85151;0,8852624;0,8811956;;;
02/07/2019;ROC7;1;Exclos;;1;;;;204,4575;135,3439;4,137996;8,639017;71,99162;0,6023145;89,25887;1,384263;;;;;43,1104;46,33186;0,6120603;0,6434709;;;
02/07/2019;ROC7;1;Exclos;;2;;;;229,4267;152,4733;3,788266;9,938142;79,49826;0,5898643;99,29472;1,515785;;;;;40,80608;43,61966;0,5567793;0,580708;;;
02/07/2019;ROC7;1;Temoin;;1;;;;206,322;136,7342;2,982339;8,173224;72,14098;0,3888218;89,17091;1,156302;;;;;45,21442;48,75418;0,4813889;0,5432413;;;
02/07/2019;ROC7;1;Temoin;;2;;;;206,9062;136,5408;2,797838;7,586252;72,3757;0,3839658;89,49018;1,104841;;;;;45,71044;49,29465;0,4887795;0,552696;;;
02/07/2019;ROC7;10;Exclos;;1;;;;221,4906;147,2085;6,282184;12,38615;77,27273;1,019673;95,7241;2,250885;;;;;40,18605;42,95143;0,908153;0,9227023;;;
02/07/2019;ROC7;10;Exclos;;2;;;;214,174;142,2063;7,715381;12,94126;74,84662;1,243284;92,66823;2,602388;;;;;41,04319;44,00291;1,201168;1,229996;;;
02/07/2019;ROC7;10;Temoin;;1;;;;223,8153;148,2937;5,068397;13,68234;77,64827;0,714366;96,61186;1,918315;;;;;41,80494;44,81034;0,8966218;0,9537485;;;
02/07/2019;ROC7;10;Temoin;;2;;;;217,9577;144,1419;6,180771;14,53581;75,91138;0,8608373;94,25317;2,348767;;;;;44,75382;48,20551;0,8556688;0,9192322;;;
02/07/2019;ROC7;6;Exclos;;1;;;;221,7694;147,0459;6,246168;11,0209;77,09989;0,9328644;95,39017;2,046865;;;;Ombre;43,14311;46,42849;1,141996;1,183142;;;
02/07/2019;ROC7;6;Exclos;;2;;;Ombre;216,425;143,9431;7,425045;11,52495;76,07995;1,204201;94,46983;2,455758;;;;;43,88306;47,24412;1,092793;1,150604;;;
02/07/2019;ROC7;6;Temoin;;1;;;Ombre;217,8692;145,1124;2,098108;6,654934;75,96899;0,3446045;93,82639;0,8472722;;;;;44,03704;47,4472;0,4416703;0,4725828;;;
02/07/2019;ROC7;6;Temoin;;2;;;;220,8828;146,9268;2,045512;6,766251;76,90785;0,3446351;95,4032;0,8737332;;;;;42,15243;44,97248;0,3664674;0,394347;;;
02/07/2019;ROC7;4;Exclos;;1;;;;218,3294;146,1392;4,571288;10,14558;76,05647;0,6464462;94,4405;1,663859;;;;;43,40475;46,79045;0,5758729;0,6304792;;;
02/07/2019;ROC7;4;Exclos;;2;;;;216,8543;144,2567;3,661896;9,662319;75,36726;0,5708681;93,47781;1,554868;;;;;43,23986;46,25816;0,8328564;0,890533;;;
02/07/2019;ROC7;4;Temoin;;1;;;;209,0229;138,3435;2,377774;7,007945;72,74911;0,3598784;90,00981;0,8901974;;;;;42,67979;45,60959;0,4139985;0,4552659;;;
02/07/2019;ROC7;4;Temoin;;2;;;;218,0978;145,3526;2,567096;6,574548;75,90711;0,4001169;94,31345;0,9659815;;;;;42,66889;45,50641;0,4152016;0,4450737;;;
02/07/2019;ROC7;14;Exclos;;1;;;;209,9818;139,8603;3,864088;13,81726;72,96889;0,5921319;89,83225;1,751969;;;;;42,1606;45,06256;0,7553254;0,7977129;;;
02/07/2019;ROC7;14;Exclos;;2;;;;210,144;140,4779;4,145736;18,3184;73,42339;0,6307231;90,82916;2,080454;;;;Ombre;43,52876;46,77734;0,582451;0,6495729;;;
02/07/2019;ROC7;14;Temoin;;1;;;;213,3804;141,9915;5,141692;13,21775;74,07846;0,7234362;92,15511;1,915134;;;;;42,69751;45,50641;0,8017315;0,8505853;;;
02/07/2019;ROC7;14;Temoin;;2;;;Ombre;212,1944;140,7054;3,396991;13,35773;73,73065;0,4460242;91,73322;1,428266;;;;;42,76564;45,70295;1,017043;1,061304;;;
04/07/2019;ROC6;1;Exclos;;1;;;;215,332;142,8132;3,910687;7,53706;74,97678;0,6555806;92,93211;1,309209;;;;;38,56171;40,85013;0,5974197;0,600774;;;
04/07/2019;ROC6;1;Exclos;;2;;;;231,8739;154,0985;3,873566;6,714392;80,03811;0,6992846;99,53091;1,269013;;;;;41,83083;44,75465;0,6139821;0,6269588;;;
04/07/2019;ROC6;1;Temoin;;1;;;;229,4473;153,3831;1,795927;5,875326;79,64763;0,3011997;98,98196;0,65224;;;;;46,38089;49,4355;0,4367797;0,4529023;;;
04/07/2019;ROC6;1;Temoin;;2;;;;218,7277;146,1392;1,613564;6,115154;76,36374;0,2636739;94,35091;0,6257617;;;;;43,02319;46,21066;0,3222176;0,3431342;;;
04/07/2019;ROC6;6;Exclos;;1;;;;206,9593;136,8596;4,357564;16,76918;72,60402;0,5422028;89,66285;2,240158;;;;;42,91554;45,92733;0,9161998;1,035873;;;
04/07/2019;ROC6;6;Exclos;;2;;;;236,9423;157,5786;5,107729;17,46534;81,81982;0,6274929;102,248;2,624538;;;;;42,88965;46,01085;1,086684;1,226543;;;
04/07/2019;ROC6;6;Temoin;;1;;;;215,6373;143,7337;2,080643;8,30547;75,46542;0,3358679;92,80994;0,9291413;;;;;45,18171;48,41351;0,5895135;0,6742489;;;
04/07/2019;ROC6;6;Temoin;;2;;;;217,1877;145,0241;2,532488;13,18829;75,90711;0,351236;93,59998;1,360636;;;;;45,02773;48,06957;0,346655;0,3831322;;;
04/07/2019;ROC6;10;Exclos;;1;;;;209,2427;138,3669;4,765424;11,0145;73,37431;0,7999983;90,58645;1,683279;;;;;45,3684;48,35619;0,8817781;0,9089729;;;
04/07/2019;ROC6;10;Exclos;;2;;;;230,7543;153,4745;4,3424;12,16032;79,74365;0,6979369;99,34032;1,780186;;;;Ombre;46,8483;50,10209;0,8796843;0,9019322;;;
04/07/2019;ROC6;10;Temoin;;1;;;;230,0742;153,8423;2,890247;9,96827;80,1704;0,3859125;99,36802;1,207868;;;;;42,73294;45,57847;0,4729827;0,4959345;;;
04/07/2019;ROC6;10;Temoin;;2;;;;216,015;144,0951;2,926736;8,180823;75,64679;0,4250386;93,15039;1,103763;;;;;44,05339;47,04267;0,5427324;0,6064569;;;
04/07/2019;ROC6;14;Exclos;;1;;;;215,4544;142,7484;4,979621;13,92337;75,11974;0,7197568;92,91093;2,015362;;;;;45,11085;48,17603;0,9819183;1,027609;;;
04/07/2019;ROC6;14;Exclos;;2;;;;227,5798;150,7555;7,179255;15,4302;78,9136;1,127339;98,15121;2,657397;;;;;43,80538;46,53986;1,209933;1,270245;;;
04/07/2019;ROC6;14;Temoin;;1;;;;205,0298;136,0741;2,507204;15,75108;72,55708;0,3232919;89,21977;1,482387;;;;;47,29117;50,7785;0,6130291;0,7097375;;;
04/07/2019;ROC6;14;Temoin;;2;;;Ombre;211,5882;140,0708;4,756104;10,98571;74,2449;0,7950996;91,88145;1,682201;;;;Ombre;46,34818;49,82694;0,6449352;0,7133248;;;
04/07/2019;ROC6;4;Exclos;;1;;;;215,478;142,9248;4,225349;8,264677;75,2499;0,7590112;93,08524;1,53444;;;;;44,27143;47,30799;0,6893256;0,7053789;;;
04/07/2019;ROC6;4;Exclos;;2;;;;214,5;142,5262;5,339935;13,81912;74,72073;0,7828205;92,27729;2,097335;;;;;45,59461;48,65263;0,6263415;0,6458849;;;
04/07/2019;ROC6;4;Temoin;;1;;;;234,3447;156,4551;2,616736;6,955553;81,7494;0,3856131;101,9987;0,8876243;;;;;47,17262;50,64748;0,3923267;0,4361722;;;
04/07/2019;ROC6;4;Temoin;;2;;;;212,2623;140,7224;3,547846;7,481202;74,4348;0,6285411;92,00687;1,293857;;;;;47,04589;50,48206;0,3694518;0,4067856;;;
05/07/2019;B1;PR;Exclos;;1;;;;217,6553;145,411;5,976525;11,2546;75,43341;1,125393;93,71074;2,150953;;;;;41,78859;44,76448;1,157449;1,133471;;;
