Date;Parcelle;Traitement;Exclos;Sous_parcelle;Medaille;Temp_eau_thermique;Temp;pH;Type_sol;Humidite_pourc;Temp_wet;Front_degel;Conductivite;Hmoyenne;Hmax_veg;Hmax_repro;Temp_vasculaires;Temp_mousses;Hobo_Out;Prof_hobo;Hobo_In;Couv_hobo;EC_Smart;Humidity_Smart;Temp_Smart;Flux_CH4;Flux_CO2;Flux_H2O;Eau;Niveau_Eau;Remarque
01/07/19;G1;PO;Temoin;;3;;;;;;;28;;;;;;;;;;;;;;;;;;;
01/07/19;G1;PO;Temoin;;4;;;;;;;27;;;;;;;;;;;;;;;;;;;
01/07/19;G1;PO;Exclos;;1;;;;;;;15;;;;;;;;;;;0,027;0,3161;15,7;-0,0168;0,2783;;;;
01/07/19;G1;PO;Exclos;;2;;;;;;;5;;;;;;;;;;;;;;;;;;;
01/07/19;G1;PO;Exclos;;3;;;;;;;23;;;;;;;;;;;;;;;;;;;
01/07/19;G1;PO;Exclos;;4;;;;;;;22;;;;;;;;;;;;;;;;;;;
01/07/19;H1;PO;Temoin;;1;;;;;;;25;;;;;;;;;;;0,005;0,1371;15,4;-0,0115;0,484;;;;
01/07/19;H1;PO;Temoin;;2;;;;;;;17;;;;;;;;;;;;;;;;;;;
01/07/19;H1;PO;Temoin;;3;;;;;;;19;;;;;;;;;;;;;;;;;;;
01/07/19;H1;PO;Exclos;;1;;;;;;;11;;;;;;;;;;;0,006;0,253;15,7;-0,0216;0,5095;;;;
01/07/19;H1;PO;Exclos;;2;;;;;;;15;;;;;;;;;;;;;;;;;;;
01/07/19;H1;PO;Exclos;;3;;;;;;;21;;;;;;;;;;;;;;;;;;;
01/07/19;H1;PO;Exclos;;4;;;;;;;25;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;1;Temoin;;1;;;;;;;21;;;;;;;;;;;0,0276;0,4658;10,6911;8,0857;0,6248;;;7;
02/07/19;ROC7;1;Temoin;;2;;;;;;;21;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;1;Temoin;;3;;;;;;;21;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;1;Exclos;;1;;;;;;;20;;;;;;;;;;;0,0088;0,3536;12,1333;5,3735;0,9431;;;7;
02/07/19;ROC7;1;Exclos;;2;;;;;;;20;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;1;Exclos;;3;;;;;;;18;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;4;Temoin;;1;;;;;;;24;;;;;;;;;;;0,0188;0,6052;14,3667;2,3927;0,4379;;;5;
02/07/19;ROC7;4;Temoin;;2;;;;;;;21;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;4;Temoin;;3;;;;;;;20;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;4;Exclos;;1;;;;;;;27;;;;;;;;;;;0,0144;0,6457;14,6633;7,119;0,8647;;;8;
02/07/19;ROC7;4;Exclos;;2;;;;;;;25;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;4;Exclos;;3;;;;;;;25;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;6;Temoin;;1;;;;;;;24;;;;;;;;;;;0,038;0,514;14,1178;12,5792;1,0088;;;3;
02/07/19;ROC7;6;Temoin;;2;;;;;;;22;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;6;Temoin;;3;;;;;;;24;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;6;Exclos;;1;;;;;;;10;;;;;;;;;;;0,0028;0,0926;14,0944;1,0929;1,1881;;;10;
02/07/19;ROC7;6;Exclos;;2;;;;;;;11;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;6;Exclos;;3;;;;;;;10;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;10;Temoin;;1;;;;;;;17;;;;;;;;;;;0,013;0,409;14,0811;-0,0352;0,7974;;;11;
02/07/19;ROC7;10;Temoin;;2;;;;;;;15;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;10;Temoin;;3;;;;;;;19;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;10;Exclos;;1;;;;;;;10;;;;;;;;;;;0,0175;0,3901;12,8156;0,4414;1,3357;;;12;
02/07/19;ROC7;10;Exclos;;2;;;;;;;11;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;10;Exclos;;3;;;;;;;10;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;14;Temoin;;1;;;;;;;14;;;;;;;;;;;0,0066;0,2652;14,3556;4,218;0,8044;;;15;
02/07/19;ROC7;14;Temoin;;2;;;;;;;17;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;14;Temoin;;3;;;;;;;16;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;14;Exclos;;1;;;;;;;20;;;;;;;;;;;0,0047;0,083;13,9622;0,6773;0,4227;;;19;
02/07/19;ROC7;14;Exclos;;2;;;;;;;25;;;;;;;;;;;;;;;;;;;
02/07/19;ROC7;14;Exclos;;3;;;;;;;22;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;1;Temoin;;1;;;;;;;19;;;;;;;;;;;0,0237;0,3653;15,43;33,1764;0,7001;;;7;
04/07/19;ROC6;1;Temoin;;2;;;;;;;17;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;1;Temoin;;3;;;;;;;19;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;1;Exclos;;1;;;;;;;24;;;;;;;;;;;0,0143;0,4123;14,35;4,5051;0,8148;;;0,5;
04/07/19;ROC6;1;Exclos;;2;;;;;;;22;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;1;Exclos;;3;;;;;;;23;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;4;Temoin;;1;;;;;;;24;;;;;;;;;;;0,0307;0,4399;11,8244;6,5548;0,682;;;3;
04/07/19;ROC6;4;Temoin;;2;;;;;;;23;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;4;Temoin;;3;;;;;;;20;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;4;Exclos;;1;;;;;;;23;;;;;;;;;;;0,009;0,4003;12,6711;9,6373;1,1562;;;7;
04/07/19;ROC6;4;Exclos;;2;;;;;;;24;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;4;Exclos;;3;;;;;;;26;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;6;Temoin;;1;;;;;;;25;;;;;;;;;;;0,03;0,49;12,3;39,5768;0,8214;;;5;
04/07/19;ROC6;6;Temoin;;2;;;;;;;25;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;6;Temoin;;3;;;;;;;23;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;6;Exclos;;1;;;;;;;15;;;;;;;;;;;0,0156;0,409;13,2244;1,0163;0,9876;;;9;
04/07/19;ROC6;6;Exclos;;2;;;;;;;18;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;6;Exclos;;3;;;;;;;21;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;10;Temoin;;1;;;;;;;26;;;;;;;;;;;0,0187;0,2982;12,5278;7,8257;0,7716;;;5;
04/07/19;ROC6;10;Temoin;;2;;;;;;;24;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;10;Temoin;;3;;;;;;;24;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;10;Exclos;;1;;;;;;;23;;;;;;;;;;;0,0257;0,4422;12,55;0,7974;1,5253;;;5;
04/07/19;ROC6;10;Exclos;;2;;;;;;;24;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;10;Exclos;;3;;;;;;;28;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;14;Temoin;;1;;;;;;;24;;;;;;;;;;;0,0318;0,5226;13,7;22,107;1,1814;;;;
04/07/19;ROC6;14;Temoin;;2;;;;;;;22;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;14;Temoin;;3;;;;;;;22;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;14;Exclos;;1;;;;;;;12;;;;;;;;;;;0,005;0,1907;12,7;21,3042;0,814;;;20;
04/07/19;ROC6;14;Exclos;;2;;;;;;;8;;;;;;;;;;;;;;;;;;;
04/07/19;ROC6;14;Exclos;;3;;;;;;;7;;;;;;;;;;;;;;;;;;;
05/07/19;B1;PR;Temoin;;1;;;;;;;23;;;;;;;;;;;0,0015;0,0268;9,8689;-0,1489;0,5022;;;23;
05/07/19;B1;PR;Temoin;;2;;;;;;;9;;;;;;;;;;;;;;;;;;9;
05/07/19;B1;PR;Temoin;;3;;;;;;;19;;;;;;;;;;;;;;;;;;19;
05/07/19;B1;PR;Exclos;;1;;;;;;;12;;;;;;;;;;;0,0053;0,1436;10,4333;-0,0317;0,9227;;;12;
05/07/19;B1;PR;Exclos;;2;;;;;;;12;;;;;;;;;;;;;;;;;;12;
05/07/19;B1;PR;Exclos;;3;;;;;;;12;;;;;;;;;;;;;;;;;;12;
05/07/19;C1;PR;Temoin;;1;;;;;;;25;;;;;;;;;;;0,01;0,2204;11,9;-0,0873;0,3281;;;25;
05/07/19;C1;PR;Temoin;;2;;;;;;;23;;;;;;;;;;;;;;;;;;23;
05/07/19;C1;PR;Temoin;;3;;;;;;;23;;;;;;;;;;;;;;;;;;23;
05/07/19;C1;PR;Exclos;;1;;;;;;;26;;;;;;;;;;;0,0094;0,1876;12,0556;-0,0284;0,3136;;;26;
05/07/19;C1;PR;Exclos;;2;;;;;;;23;;;;;;;;;;;;;;;;;;23;
05/07/19;C1;PR;Exclos;;3;;;;;;;17;;;;;;;;;;;;;;;;;;17;
05/07/19;A1;PR;Temoin;;1;;;;;;;23;;;;;;;;;;;0,009;0,3166;10,9267;-0,0973;0,1865;;;23;
05/07/19;A1;PR;Temoin;;2;;;;;;;24;;;;;;;;;;;;;;;;;;24;
05/07/19;A1;PR;Temoin;;3;;;;;;;10;;;;;;;;;;;;;;;;;;10;
05/07/19;A1;PR;Temoin;;4;;;;;;;20;;;;;;;;;;;;;;;;;;20;
05/07/19;A1;PR;Exclos;;1;;;;;;;27;;;;;;;;;;;0,008;0,281;10,3033;-0,0855;0,3715;;;27;
05/07/19;A1;PR;Exclos;;2;;;;;;;29;;;;;;;;;;;;;;;;;;29;
05/07/19;A1;PR;Exclos;;3;;;;;;;20;;;;;;;;;;;;;;;;;;20;
05/07/19;A1;PR;Exclos;;4;;;;;;;26;;;;;;;;;;;;;;;;;;26;
05/07/19;D1;PR;Temoin;;1;;;;;;;17;;;;;;;;;;;0,0039;0,0991;13,8556;-0,0717;0,7139;;;17;
05/07/19;D1;PR;Temoin;;2;;;;;;;14;;;;;;;;;;;;;;;;;;14;
05/07/19;D1;PR;Temoin;;3;;;;;;;19;;;;;;;;;;;;;;;;;;19;
05/07/19;D1;PR;Exclos;;1;;;;;;;15;;;;;;;;;;;0,013;0,3329;14,84;-0,1404;0,629;;;15;
05/07/19;D1;PR;Exclos;;2;;;;;;;27;;;;;;;;;;;;;;;;;;27;
05/07/19;D1;PR;Exclos;;3;;;;;;;18;;;;;;;;;;;;;;;;;;18;
07/07/19;ROC8;1;Temoin;;1;;;;;;;28;;;;;;;;;;;0,0174;0,6509;7,4133;52,5039;0,1919;;;1;
07/07/19;ROC8;1;Temoin;;2;;;;;;;29;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;1;Temoin;;3;;;;;;;28;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;1;Exclos;;1;;;;;;;22;;;;;;;;;;;0,017;0,5902;7,1822;10,9351;0,2069;;;5;
07/07/19;ROC8;1;Exclos;;2;;;;;;;25;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;1;Exclos;;3;;;;;;;27;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;14;Temoin;;1;;;;;;;28;;;;;;;;;;;0,029;0,5341;8,0978;20,9613;0,6846;;;5;
07/07/19;ROC8;14;Temoin;;2;;;;;;;27;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;14;Temoin;;3;;;;;;;25;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;14;Exclos;;1;;;;;;;22;;;;;;;;;;;0,0186;0,407;7,5867;12,2772;0,9705;;;10;
07/07/19;ROC8;14;Exclos;;2;;;;;;;20;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;14;Exclos;;3;;;;;;;23;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;6;Temoin;;1;;;;;;;23;;;;;;;;;;;0,029;0,5867;8,5667;45,1567;0,6156;;;4;Temoin et Exclos pourraientêtre inversés!
07/07/19;ROC8;6;Temoin;;2;;;;;;;24;;;;;;;;;;;;;;;;;;;Temoin et Exclos pourraientêtre inversés!
07/07/19;ROC8;6;Temoin;;3;;;;;;;27;;;;;;;;;;;;;;;;;;;Temoin et Exclos pourraientêtre inversés!
07/07/19;ROC8;6;Exclos;;1;;;;;;;30;;;;;;;;;;;0,0273;0,6319;8,38;21,9435;2,7377;;;5;Temoin et Exclos pourraientêtre inversés!
07/07/19;ROC8;6;Exclos;;2;;;;;;;26;;;;;;;;;;;;;;;;;;;Temoin et Exclos pourraientêtre inversés!
07/07/19;ROC8;6;Exclos;;3;;;;;;;21;;;;;;;;;;;;;;;;;;;Temoin et Exclos pourraientêtre inversés!
07/07/19;ROC8;6;Temoin;;1;;;;;;;32;;;;;;;;;;;0,0272;0,6198;8,92;23,9276;0,3639;;;3;
07/07/19;ROC8;10;Temoin;;2;;;;;;;32;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;10;Temoin;;3;;;;;;;30;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;10;Exclos;;1;;;;;;;25;;;;;;;;;;;0,0278;0,6266;8,7711;13,7475;1,1255;;;4;
07/07/19;ROC8;10;Exclos;;2;;;;;;;27;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;10;Exclos;;3;;;;;;;23;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;4;Exclos;;1;;;;;;;25;;;;;;;;;;;0,0356;0,4721;9,2567;18,913;0,2296;;;2;
07/07/19;ROC8;4;Temoin;;2;;;;;;;26;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;4;Temoin;;3;;;;;;;26;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;4;Exclos;;1;;;;;;;22;;;;;;;;;;;0,0179;0,3717;8,6644;10,1683;0,3354;;;5;
07/07/19;ROC8;4;Exclos;;2;;;;;;;23;;;;;;;;;;;;;;;;;;;
07/07/19;ROC8;4;Exclos;;3;;;;;;;23;;;;;;;;;;;;;;;;;;;
08/07/19;E1;PO;Exclos;;1;;;;;;;25;;;;;;;;;;;0,043;0,4037;8,1;-0,0354;0,6379;;;25;
08/07/19;E1;PO;Exclos;;2;;;;;;;22;;;;;;;;;;;0,043;0,4039;8,1;-0,0413;0,5596;;;22;
08/07/19;E1;PO;Exclos;;3;;;;;;;20;;;;;;;;;;;;;;;;;;20;
08/07/19;E1;PO;Exclos;;4;;;;;;;16;;;;;;;;;;;;;;;;;;16;
08/07/19;E1;PO;Exclos;;5;;;;;;;29;;;;;;;;;;;;;;;;;;29;
08/07/19;E1;PO;Temoin;;1;;;;;;;24;;;;;;;;;;;0,0496;0,403;8,2;-0,0337;0,4971;;;24;
08/07/19;E1;PO;Temoin;;2;;;;;;;28;;;;;;;;;;;0,048;0,403;8,1456;-0,0507;0,5344;;;28;
08/07/19;E1;PO;Temoin;;3;;;;;;;23;;;;;;;;;;;;;;;;;;23;
08/07/19;E1;PO;Temoin;;4;;;;;;;25;;;;;;;;;;;;;;;;;;25;
08/07/19;F1;PO;Temoin;;1;;;;;;;28;;;;;;;;;;;0,005;0,115;8,9;-0,0175;0,4659;;;28;
08/07/19;F1;PO;Temoin;;2;;;;;;;34;;;;;;;;;;;0,005;0,114;9;-0,0058;0,5044;;;34;
08/07/19;F1;PO;Temoin;;3;;;;;;;33;;;;;;;;;;;;;;;;;;33;
08/07/19;F1;PO;Exclos;;1;;;;;;;29;;;;;;;;;;;0,004;0,0431;8,87;-0,0047;0,3171;;;29;
08/07/19;F1;PO;Exclos;;2;;;;;;;25;;;;;;;;;;;0,004;0,044;8,9633;-0,0061;0,453;;;25;
08/07/19;F1;PO;Exclos;;3;;;;;;;32;;;;;;;;;;;;;;;;;;32;
08/07/19;F1;PO;Exclos;;4;;;;;;;30;;;;;;;;;;;;;;;;;;30;
08/07/19;G1;PO;Temoin;;1;;;;;;;24;;;;;;;;;;;0,0241;0,404;9,2767;-0,0117;0,4179;;;24;
08/07/19;G1;PO;Temoin;;2;;;;;;;30;;;;;;;;;;;0,024;0,404;9,1811;-0,0359;0,5645;;;30;
08/07/19;G1;PO;Temoin;;3;;;;;;;18;;;;;;;;;;;;;;;;;;18;
08/07/19;G1;PO;Exclos;;1;;;;;;;19;;;;;;;;;;;0,01;0,32;9,5;-0,0255;0,325;;;19;
08/07/19;G1;PO;Exclos;;2;;;;;;;24;;;;;;;;;;;0,01;0,319;9,3;-0,0069;0,4196;;;24;
08/07/19;G1;PO;Exclos;;3;;;;;;;27;;;;;;;;;;;;;;;;;;27;
08/07/19;G1;PO;Exclos;;4;;;;;;;28;;;;;;;;;;;;;;;;;;28;
08/07/19;H1;PO;Temoin;;1;;;;;;;28;;;;;;;;;;;0,008;0,2634;10,6;-0,0122;0,5277;;;28;
08/07/19;H1;PO;Temoin;;2;;;;;;;20;;;;;;;;;;;0,008;0,264;10,6;-0,0077;0,6722;;;20;
08/07/19;H1;PO;Temoin;;3;;;;;;;20;;;;;;;;;;;;;;;;;;20;
08/07/19;H1;PO;Temoin;;4;;;;;;;33;;;;;;;;;;;;;;;;;;33;
08/07/19;H1;PO;Exclos;;1;;;;;;;20;;;;;;;;;;;0,0194;0,3258;11,01;-0,0299;0,3622;;;20;
08/07/19;H1;PO;Exclos;;2;;;;;;;29;;;;;;;;;;;0,021;0,3531;11,1;-0,0099;0,4611;;;29;
08/07/19;H1;PO;Exclos;;3;;;;;;;24;;;;;;;;;;;;;;;;;;24;
08/07/19;H1;PO;Exclos;;4;;;;;;;34;;;;;;;;;;;;;;;;;;34;
09/07/19;35;PS;Temoin;;1;;;;;;;32;;;;;;;;;;;0,0167;0,4153;17;14,6202;0,4554;;;5;
09/07/19;35;PS;Temoin;;2;;;;;;;32;;;;;;;;;;;0,016;0,4144;17;14,2189;0,5056;;;;
09/07/19;35;PS;Temoin;;3;;;;;;;33;;;;;;;;;;;;;;;;;;;
09/07/19;35;PS;Exclos;;1;;;;;;;30;;;;;;;;;;;0,0273;0,2958;16,1933;1,1232;0,5449;;;8;
09/07/19;35;PS;Exclos;;2;;;;;;;30;;;;;;;;;;;0,0373;0,4143;15,7344;1,3681;0,6374;;;;
09/07/19;35;PS;Exclos;;3;;;;;;;33;;;;;;;;;;;;;;;;;;;
09/07/19;36;PS;Temoin;;1;;;;;;;33;;;;;;;;;;;0,045;0,41;14,91;17,3279;0,3288;;;;
09/07/19;36;PS;Temoin;;2;;;;;;;35;;;;;;;;;;;0,045;0,41;14,8644;16,6691;0,3228;;;;
09/07/19;36;PS;Temoin;;3;;;;;;;34;;;;;;;;;;;;;;;;;;;
09/07/19;36;PS;Exclos;;1;;;;;;;36;;;;;;;;;;;0,021;0,417;14,4933;25,2693;0,8669;;;0,5;
09/07/19;36;PS;Exclos;;2;;;;;;;31;;;;;;;;;;;0,02;0,418;14,9411;27,2373;0,9331;;;;
09/07/19;36;PS;Exclos;;3;;;;;;;33;;;;;;;;;;;;;;;;;;;
09/07/19;33;PS;Temoin;;1;;;;;;;33;;;;;;;;;;;0,0331;0,435;15,5;39,8069;0,5139;;;6;
09/07/19;33;PS;Temoin;;2;;;;;;;35;;;;;;;;;;;0,0333;0,4343;15,6422;38,7948;0,5959;;;;
09/07/19;33;PS;Temoin;;3;;;;;;;35;;;;;;;;;;;;;;;;;;;
09/07/19;33;PS;Exclos;;1;;;;;;;29;;;;;;;;;;;0,0302;0,409;14,6;10,0012;1,0307;;;7;
09/07/19;33;PS;Exclos;;2;;;;;;;30;;;;;;;;;;;0,03;0,409;14,6789;6,304;1,1308;;;;
09/07/19;33;PS;Exclos;;3;;;;;;;30;;;;;;;;;;;;;;;;;;;
09/07/19;ROC6;1;Temoin;;1;;;;;;;26;;;;;;;;;;;0,0334;0,4706;15,7756;18,875;0,6512;;;2;
09/07/19;ROC6;1;Temoin;;2;;;;;;;27;;;;;;;;;;;0,0337;0,4657;15,94;17,5907;0,7122;;;;
09/07/19;ROC6;1;Temoin;;3;;;;;;;25;;;;;;;;;;;;;;;;;;;
09/07/19;ROC6;1;Exclos;;1;;;;;;;22;;;;;;;;;;;0,0206;0,4638;15,6178;7,127;0,6756;;;9;
09/07/19;ROC6;1;Exclos;;2;;;;;;;20;;;;;;;;;;;0,021;0,465;15,5;7,8769;0,7379;;;;
09/07/19;ROC6;1;Exclos;;3;;;;;;;22;;;;;;;;;;;;;;;;;;;
09/07/19;ROC6;6;Temoin;;1;;;;;;;30;;;;;;;;;;;0,0334;0,4457;15,8367;38,5649;0,993;;;7;
09/07/19;ROC6;6;Temoin;;2;;;;;;;25;;;;;;;;;;;0,0337;0,4422;16,1689;36,5181;1,0875;;;;
09/07/19;ROC6;6;Temoin;;3;;;;;;;24;;;;;;;;;;;;;;;;;;;
09/07/19;ROC6;6;Exclos;;1;;;;;;;16;;;;;;;;;;;0,0096;0,246;16,1889;0,9469;1,319;;;11;
09/07/19;ROC6;6;Exclos;;2;;;;;;;23;;;;;;;;;;;0,0113;0,318;16,6444;1,4345;1,3816;;;;
09/07/19;ROC6;6;Exclos;;3;;;;;;;15;;;;;;;;;;;;;;;;;;;
09/07/19;ROC6;10;Temoin;;1;;;;;;;26;;;;;;;;;;;0,023;0,419;16,8767;6,5209;1,0038;;;8;
09/07/19;ROC6;10;Temoin;;2;;;;;;;25;;;;;;;;;;;0,0215;0,419;17,2533;6,1484;1,0731;;;;
09/07/19;ROC6;10;Temoin;;3;;;;;;;27;;;;;;;;;;;;;;;;;;;
09/07/19;ROC6;10;Exclos;;1;;;;;;;24;;;;;;;;;;;0,015;0,409;16,4489;1,1736;1,4625;;;6;
09/07/19;ROC6;10;Exclos;;2;;;;;;;29;;;;;;;;;;;0,015;0,409;16,28;1,3982;1,6913;;;;
09/07/19;ROC6;10;Exclos;;3;;;;;;;21;;;;;;;;;;;;;;;;;;;
09/07/19;ROC6;14;Temoin;;1;;;;;;;23;;;;;;;;;;;0,0203;0,4207;17,2111;69,2693;1,606;;;7;
09/07/19;ROC6;14;Temoin;;2;;;;;;;24;;;;;;;;;;;0,021;0,42;17,48;27,1957;1,7829;;;;
09/07/19;ROC6;14;Temoin;;3;;;;;;;26;;;;;;;;;;;;;;;;;;;
09/07/19;ROC6;14;Exclos;;1;;;;;;;12;;;;;;;;;;;0,008;0,1461;17,9622;1,8963;1,5382;;;12;
09/07/19;ROC6;14;Exclos;;2;;;;;;;9;;;;;;;;;;;0,008;0,146;18,2;1,6357;1,7528;;;9;
09/07/19;ROC6;14;Exclos;;3;;;;;;;7;;;;;;;;;;;;;;;;;;7;
09/07/19;ROC6;4;Temoin;;1;;;;;;;27;;;;;;;;;;;0,03;0,42;19,4689;5,1421;0,78;;;6;
09/07/19;ROC6;4;Temoin;;2;;;;;;;29;;;;;;;;;;;0,03;0,42;19,6556;5,5916;0,9144;;;;
09/07/19;ROC6;4;Temoin;;3;;;;;;;27;;;;;;;;;;;;;;;;;;;
09/07/19;ROC6;4;Exclos;;1;;;;;;;24;;;;;;;;;;;0,008;0,388;19,9;5,4087;1,4443;;;8;
09/07/19;ROC6;4;Exclos;;2;;;;;;;25;;;;;;;;;;;0,0084;0,3876;19,8178;5,5599;1,4018;;;;
09/07/19;ROC6;4;Exclos;;3;;;;;;;23;;;;;;;;;;;;;;;;;;;
10/07/19;ROC3;6;Temoin;;1;;;;;;;33;;;;;;;;;;;0,03;0,8679;11,2;35,0056;0,619;;;0,5;
10/07/19;ROC3;6;Temoin;;2;;;;;;;31;;;;;;;;;;;0,0295;0,8795;11,1;35,5327;0,604;;;;
10/07/19;ROC3;6;Temoin;;3;;;;;;;31;;;;;;;;;;;;;;;;;;;
10/07/19;ROC3;6;Exclos;;1;;;;;;;32;;;;;;;;;;;0,027;0,6765;11,7956;18,5247;1,5013;;;1;
10/07/19;ROC3;6;Exclos;;2;;;;;;;30;;;;;;;;;;;0,0281;0,6656;11,5533;17,5935;1,521;;;;
10/07/19;ROC3;6;Exclos;;3;;;;;;;31;;;;;;;;;;;;;;;;;;;
10/07/19;ROC3;4;Temoin;;1;;;;;;;29;;;;;;;;;;;0,0285;0,8385;10,6522;42,3237;0,4142;;;4;
10/07/19;ROC3;4;Temoin;;2;;;;;;;27;;;;;;;;;;;0,029;0,8356;10,4;24,571;0,4451;;;;
10/07/19;ROC3;4;Temoin;;3;;;;;;;29;;;;;;;;;;;;;;;;;;;
10/07/19;ROC3;4;Exclos;;1;;;;;;;30;;;;;;;;;;;0,0164;0,4264;11;23,5244;0,8789;;;6;
10/07/19;ROC3;4;Exclos;;2;;;;;;;30;;;;;;;;;;;0,016;0,426;10,8;21,2411;0,893;;;;
10/07/19;ROC3;4;Exclos;;3;;;;;;;28;;;;;;;;;;;;;;;;;;;
10/07/19;ROC3;10;Temoin;;1;;;;;;;25;;;;;;;;;;;0,0185;0,539;10,4;0,8313;0,7007;;;7;
10/07/19;ROC3;10;Temoin;;2;;;;;;;26;;;;;;;;;;;0,0202;0,5298;10,3;0,7482;0,8335;;;;
10/07/19;ROC3;10;Temoin;;3;;;;;;;26;;;;;;;;;;;;;;;;;;;
10/07/19;ROC3;10;Exclos;;1;;;;;;;28;;;;;;;;;;;0,008;0,4045;10,4;2,9649;0,8249;;;8;
10/07/19;ROC3;10;Exclos;;2;;;;;;;30;;;;;;;;;;;0,008;0,404;10,4;6,157;0,9791;;;;
10/07/19;ROC3;10;Exclos;;3;;;;;;;29;;;;;;;;;;;;;;;;;;;
10/07/19;ROC3;1;Temoin;;1;;;;;;;33;;;;;;;;;;;0,021;0,583;10,4;55,6787;0,6644;;;5;
10/07/19;ROC3;1;Temoin;;2;;;;;;;33;;;;;;;;;;;0,0198;0,5854;10,4;50,7843;0,6501;;;;
10/07/19;ROC3;1;Temoin;;3;;;;;;;32;;;;;;;;;;;;;;;;;;;
10/07/19;ROC3;1;Exclos;;1;;;;;;;32;;;;;;;;;;;0,012;0,414;10,4;8,0161;0,7405;;;5;
10/07/19;ROC3;1;Exclos;;2;;;;;;;28;;;;;;;;;;;0,012;0,414;10,4;8,5112;0,8335;;;;
10/07/19;ROC3;1;Exclos;;3;;;;;;;30;;;;;;;;;;;;;;;;;;;
10/07/19;ROC3;14;Temoin;;1;;;;;;;13;;;;;;;;;;;0,008;0,153;10,4;-0,0615;1,0661;;;13;
10/07/19;ROC3;14;Temoin;;2;;;;;;;13;;;;;;;;;;;0,008;0,153;10,4;-0,0615;1,1918;;;13;
10/07/19;ROC3;14;Temoin;;3;;;;;;;16;;;;;;;;;;;;;;;;;;16;
10/07/19;ROC3;14;Exclos;;1;;;;;;;5;;;;;;;;;;;0,0028;0,0024;10,3589;0,0499;0,9407;;;5;
10/07/19;ROC3;14;Exclos;;2;;;;;;;6;;;;;;;;;;;0,004;0,0293;10,3467;-0,0219;1,35;;;6;
10/07/19;ROC3;14;Exclos;;3;;;;;;;7;;;;;;;;;;;;;;;;;;7;
11/07/19;ROC8;1;Temoin;;1;;;;;;;29;;;;;;;;;;;0,0168;0,6345;5,7956;37,4318;0,1785;;;0,5;
11/07/19;ROC8;1;Temoin;;2;;;;;;;29;;;;;;;;;;;0,0162;0,6264;6,01;34,3857;0,1804;;;;
11/07/19;ROC8;1;Temoin;;3;;;;;;;30;;;;;;;;;;;;;;;;;;;
