"Titre de tracé : 20156708"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20156708, SEN S/N: 20156708)","Pile OK (LGR S/N: 20156708)","Pile défectueuse (LGR S/N: 20156708)","Fin de fichier (LGR S/N: 20156708)"
2039,10/09/18 07:00:00 AM,-4.636,,,
2040,10/09/18 08:00:00 AM,-4.880,,,
2041,10/09/18 09:00:00 AM,-5.003,,,
2042,10/09/18 10:00:00 AM,-5.249,,,
2043,10/09/18 11:00:00 AM,-5.372,,,
2044,10/09/18 12:00:00 PM,-5.249,,,
2045,10/09/18 01:00:00 PM,-5.249,,,
2046,10/09/18 02:00:00 PM,-5.125,,,
2047,10/09/18 03:00:00 PM,-5.003,,,
2048,10/09/18 04:00:00 PM,-5.003,,,
2049,10/09/18 05:00:00 PM,-5.125,,,
2050,10/09/18 06:00:00 PM,-5.249,,,
2051,10/09/18 07:00:00 PM,-5.496,,,
2052,10/09/18 08:00:00 PM,-5.745,,,
2053,10/09/18 09:00:00 PM,-5.995,,,
2054,10/09/18 10:00:00 PM,-6.120,,,
2055,10/09/18 11:00:00 PM,-6.373,,,
2056,10/10/18 12:00:00 AM,-6.373,,,
2057,10/10/18 01:00:00 AM,-6.499,,,
2058,10/10/18 02:00:00 AM,-6.626,,,
2059,10/10/18 03:00:00 AM,-6.754,,,
2060,10/10/18 04:00:00 AM,-6.754,,,
2061,10/10/18 05:00:00 AM,-6.626,,,
2062,10/10/18 06:00:00 AM,-6.373,,,
2063,10/10/18 07:00:00 AM,-6.120,,,
2064,10/10/18 08:00:00 AM,-5.995,,,
2065,10/10/18 09:00:00 AM,-5.745,,,
2066,10/10/18 10:00:00 AM,-5.620,,,
2067,10/10/18 11:00:00 AM,-5.372,,,
2068,10/10/18 12:00:00 PM,-5.125,,,
2069,10/10/18 01:00:00 PM,-4.880,,,
2070,10/10/18 02:00:00 PM,-4.758,,,
2071,10/10/18 03:00:00 PM,-4.514,,,
2072,10/10/18 04:00:00 PM,-4.514,,,
2073,10/10/18 05:00:00 PM,-4.393,,,
2074,10/10/18 06:00:00 PM,-4.393,,,
2075,10/10/18 07:00:00 PM,-4.272,,,
2076,10/10/18 08:00:00 PM,-4.272,,,
2077,10/10/18 09:00:00 PM,-4.393,,,
2078,10/10/18 10:00:00 PM,-4.514,,,
2079,10/10/18 11:00:00 PM,-4.514,,,
2080,10/11/18 12:00:00 AM,-4.393,,,
2081,10/11/18 01:00:00 AM,-4.272,,,
2082,10/11/18 02:00:00 AM,-4.272,,,
2083,10/11/18 03:00:00 AM,-4.152,,,
2084,10/11/18 04:00:00 AM,-4.031,,,
2085,10/11/18 05:00:00 AM,-3.911,,,
2086,10/11/18 06:00:00 AM,-3.792,,,
2087,10/11/18 07:00:00 AM,-3.792,,,
2088,10/11/18 08:00:00 AM,-3.672,,,
2089,10/11/18 09:00:00 AM,-3.553,,,
2090,10/11/18 10:00:00 AM,-3.434,,,
2091,10/11/18 11:00:00 AM,-3.434,,,
2092,10/11/18 12:00:00 PM,-3.316,,,
2093,10/11/18 01:00:00 PM,-3.197,,,
2094,10/11/18 02:00:00 PM,-3.079,,,
2095,10/11/18 03:00:00 PM,-3.079,,,
2096,10/11/18 04:00:00 PM,-2.962,,,
2097,10/11/18 05:00:00 PM,-2.962,,,
2098,10/11/18 06:00:00 PM,-2.844,,,
2099,10/11/18 07:00:00 PM,-2.844,,,
2100,10/11/18 08:00:00 PM,-2.844,,,
2101,10/11/18 09:00:00 PM,-2.844,,,
2102,10/11/18 10:00:00 PM,-2.727,,,
2103,10/11/18 11:00:00 PM,-2.727,,,
2104,10/12/18 12:00:00 AM,-2.727,,,
2105,10/12/18 01:00:00 AM,-2.610,,,
2106,10/12/18 02:00:00 AM,-2.610,,,
2107,10/12/18 03:00:00 AM,-2.610,,,
2108,10/12/18 04:00:00 AM,-2.610,,,
2109,10/12/18 05:00:00 AM,-2.610,,,
2110,10/12/18 06:00:00 AM,-2.494,,,
2111,10/12/18 07:00:00 AM,-2.494,,,
2112,10/12/18 08:00:00 AM,-2.494,,,
2113,10/12/18 09:00:00 AM,-2.494,,,
2114,10/12/18 10:00:00 AM,-2.494,,,
2115,10/12/18 11:00:00 AM,-2.494,,,
2116,10/12/18 12:00:00 PM,-2.494,,,
2117,10/12/18 01:00:00 PM,-2.494,,,
2118,10/12/18 02:00:00 PM,-2.494,,,
2119,10/12/18 03:00:00 PM,-2.494,,,
2120,10/12/18 04:00:00 PM,-2.494,,,
2121,10/12/18 05:00:00 PM,-2.494,,,
2122,10/12/18 06:00:00 PM,-2.494,,,
2123,10/12/18 07:00:00 PM,-2.494,,,
2124,10/12/18 08:00:00 PM,-2.494,,,
2125,10/12/18 09:00:00 PM,-2.494,,,
2126,10/12/18 10:00:00 PM,-2.494,,,
2127,10/12/18 11:00:00 PM,-2.494,,,
2128,10/13/18 12:00:00 AM,-2.494,,,
2129,10/13/18 01:00:00 AM,-2.610,,,
2130,10/13/18 02:00:00 AM,-2.610,,,
2131,10/13/18 03:00:00 AM,-2.610,,,
2132,10/13/18 04:00:00 AM,-2.610,,,
2133,10/13/18 05:00:00 AM,-2.610,,,
2134,10/13/18 06:00:00 AM,-2.610,,,
2135,10/13/18 07:00:00 AM,-2.610,,,
2136,10/13/18 08:00:00 AM,-2.610,,,
2137,10/13/18 09:00:00 AM,-2.610,,,
2138,10/13/18 10:00:00 AM,-2.610,,,
2139,10/13/18 11:00:00 AM,-2.727,,,
2140,10/13/18 12:00:00 PM,-2.727,,,
2141,10/13/18 01:00:00 PM,-2.727,,,
2142,10/13/18 02:00:00 PM,-2.727,,,
2143,10/13/18 03:00:00 PM,-2.727,,,
2144,10/13/18 04:00:00 PM,-2.727,,,
2145,10/13/18 05:00:00 PM,-2.844,,,
2146,10/13/18 06:00:00 PM,-2.844,,,
2147,10/13/18 07:00:00 PM,-2.962,,,
2148,10/13/18 08:00:00 PM,-3.079,,,
2149,10/13/18 09:00:00 PM,-3.079,,,
2150,10/13/18 10:00:00 PM,-3.197,,,
2151,10/13/18 11:00:00 PM,-3.316,,,
2152,10/14/18 12:00:00 AM,-3.434,,,
2153,10/14/18 01:00:00 AM,-3.434,,,
2154,10/14/18 02:00:00 AM,-3.553,,,
2155,10/14/18 03:00:00 AM,-3.553,,,
2156,10/14/18 04:00:00 AM,-3.672,,,
2157,10/14/18 05:00:00 AM,-3.672,,,
2158,10/14/18 06:00:00 AM,-3.672,,,
2159,10/14/18 07:00:00 AM,-3.792,,,
2160,10/14/18 08:00:00 AM,-3.792,,,
2161,10/14/18 09:00:00 AM,-3.792,,,
2162,10/14/18 10:00:00 AM,-3.792,,,
2163,10/14/18 11:00:00 AM,-3.792,,,
2164,10/14/18 12:00:00 PM,-3.792,,,
2165,10/14/18 01:00:00 PM,-3.672,,,
2166,10/14/18 02:00:00 PM,-3.672,,,
2167,10/14/18 03:00:00 PM,-3.672,,,
2168,10/14/18 04:00:00 PM,-3.672,,,
2169,10/14/18 05:00:00 PM,-3.672,,,
2170,10/14/18 06:00:00 PM,-3.672,,,
2171,10/14/18 07:00:00 PM,-3.792,,,
2172,10/14/18 08:00:00 PM,-3.792,,,
2173,10/14/18 09:00:00 PM,-3.792,,,
2174,10/14/18 10:00:00 PM,-3.792,,,
2175,10/14/18 11:00:00 PM,-3.911,,,
2176,10/15/18 12:00:00 AM,-3.911,,,
2177,10/15/18 01:00:00 AM,-4.031,,,
2178,10/15/18 02:00:00 AM,-4.152,,,
2179,10/15/18 03:00:00 AM,-4.152,,,
2180,10/15/18 04:00:00 AM,-4.272,,,
2181,10/15/18 05:00:00 AM,-4.272,,,
2182,10/15/18 06:00:00 AM,-4.272,,,
2183,10/15/18 07:00:00 AM,-4.272,,,
2184,10/15/18 08:00:00 AM,-4.393,,,
2185,10/15/18 09:00:00 AM,-4.393,,,
2186,10/15/18 10:00:00 AM,-4.514,,,
2187,10/15/18 11:00:00 AM,-4.514,,,
2188,10/15/18 12:00:00 PM,-4.636,,,
2189,10/15/18 01:00:00 PM,-4.636,,,
2190,10/15/18 02:00:00 PM,-4.636,,,
2191,10/15/18 03:00:00 PM,-4.636,,,
2192,10/15/18 04:00:00 PM,-4.636,,,
2193,10/15/18 05:00:00 PM,-4.636,,,
2194,10/15/18 06:00:00 PM,-4.636,,,
2195,10/15/18 07:00:00 PM,-4.636,,,
2196,10/15/18 08:00:00 PM,-4.636,,,
2197,10/15/18 09:00:00 PM,-4.636,,,
2198,10/15/18 10:00:00 PM,-4.758,,,
2199,10/15/18 11:00:00 PM,-4.880,,,
2200,10/16/18 12:00:00 AM,-4.880,,,
2201,10/16/18 01:00:00 AM,-5.003,,,
2202,10/16/18 02:00:00 AM,-5.003,,,
2203,10/16/18 03:00:00 AM,-5.125,,,
2204,10/16/18 04:00:00 AM,-5.125,,,
2205,10/16/18 05:00:00 AM,-5.249,,,
2206,10/16/18 06:00:00 AM,-5.249,,,
2207,10/16/18 07:00:00 AM,-5.372,,,
2208,10/16/18 08:00:00 AM,-5.496,,,
2209,10/16/18 09:00:00 AM,-5.496,,,
2210,10/16/18 10:00:00 AM,-5.620,,,
2211,10/16/18 11:00:00 AM,-5.620,,,
2212,10/16/18 12:00:00 PM,-5.745,,,
2213,10/16/18 01:00:00 PM,-5.745,,,
2214,10/16/18 02:00:00 PM,-5.745,,,
2215,10/16/18 03:00:00 PM,-5.745,,,
2216,10/16/18 04:00:00 PM,-5.870,,,
2217,10/16/18 05:00:00 PM,-5.870,,,
2218,10/16/18 06:00:00 PM,-5.995,,,
2219,10/16/18 07:00:00 PM,-5.995,,,
2220,10/16/18 08:00:00 PM,-6.120,,,
2221,10/16/18 09:00:00 PM,-6.120,,,
2222,10/16/18 10:00:00 PM,-6.246,,,
2223,10/16/18 11:00:00 PM,-6.246,,,
2224,10/17/18 12:00:00 AM,-6.246,,,
2225,10/17/18 01:00:00 AM,-6.246,,,
2226,10/17/18 02:00:00 AM,-6.246,,,
2227,10/17/18 03:00:00 AM,-6.246,,,
2228,10/17/18 04:00:00 AM,-6.120,,,
2229,10/17/18 05:00:00 AM,-6.120,,,
2230,10/17/18 06:00:00 AM,-6.120,,,
2231,10/17/18 07:00:00 AM,-6.120,,,
2232,10/17/18 08:00:00 AM,-6.246,,,
2233,10/17/18 09:00:00 AM,-6.373,,,
2234,10/17/18 10:00:00 AM,-6.373,,,
2235,10/17/18 11:00:00 AM,-6.499,,,
2236,10/17/18 12:00:00 PM,-6.499,,,
2237,10/17/18 01:00:00 PM,-6.626,,,
2238,10/17/18 02:00:00 PM,-6.626,,,
2239,10/17/18 03:00:00 PM,-6.626,,,
2240,10/17/18 04:00:00 PM,-6.626,,,
2241,10/17/18 05:00:00 PM,-6.626,,,
2242,10/17/18 06:00:00 PM,-6.626,,,
2243,10/17/18 07:00:00 PM,-6.626,,,
2244,10/17/18 08:00:00 PM,-6.626,,,
2245,10/17/18 09:00:00 PM,-6.626,,,
2246,10/17/18 10:00:00 PM,-6.626,,,
2247,10/17/18 11:00:00 PM,-6.626,,,
2248,10/18/18 12:00:00 AM,-6.499,,,
2249,10/18/18 01:00:00 AM,-6.499,,,
2250,10/18/18 02:00:00 AM,-6.499,,,
2251,10/18/18 03:00:00 AM,-6.499,,,
2252,10/18/18 04:00:00 AM,-6.499,,,
2253,10/18/18 05:00:00 AM,-6.499,,,
2254,10/18/18 06:00:00 AM,-6.626,,,
2255,10/18/18 07:00:00 AM,-6.626,,,
2256,10/18/18 08:00:00 AM,-6.626,,,
2257,10/18/18 09:00:00 AM,-6.626,,,
2258,10/18/18 10:00:00 AM,-6.626,,,
2259,10/18/18 11:00:00 AM,-6.626,,,
2260,10/18/18 12:00:00 PM,-6.499,,,
2261,10/18/18 01:00:00 PM,-6.499,,,
2262,10/18/18 02:00:00 PM,-6.499,,,
2263,10/18/18 03:00:00 PM,-6.499,,,
2264,10/18/18 04:00:00 PM,-6.499,,,
2265,10/18/18 05:00:00 PM,-6.373,,,
2266,10/18/18 06:00:00 PM,-6.373,,,
2267,10/18/18 07:00:00 PM,-6.499,,,
2268,10/18/18 08:00:00 PM,-6.499,,,
2269,10/18/18 09:00:00 PM,-6.499,,,
2270,10/18/18 10:00:00 PM,-6.626,,,
2271,10/18/18 11:00:00 PM,-6.626,,,
2272,10/19/18 12:00:00 AM,-6.754,,,
2273,10/19/18 01:00:00 AM,-6.754,,,
2274,10/19/18 02:00:00 AM,-6.882,,,
2275,10/19/18 03:00:00 AM,-7.010,,,
2276,10/19/18 04:00:00 AM,-7.010,,,
2277,10/19/18 05:00:00 AM,-7.138,,,
2278,10/19/18 06:00:00 AM,-7.138,,,
2279,10/19/18 07:00:00 AM,-7.138,,,
2280,10/19/18 08:00:00 AM,-7.267,,,
2281,10/19/18 09:00:00 AM,-7.267,,,
2282,10/19/18 10:00:00 AM,-7.397,,,
2283,10/19/18 11:00:00 AM,-7.397,,,
2284,10/19/18 12:00:00 PM,-7.397,,,
2285,10/19/18 01:00:00 PM,-7.397,,,
2286,10/19/18 02:00:00 PM,-7.267,,,
2287,10/19/18 03:00:00 PM,-7.267,,,
2288,10/19/18 04:00:00 PM,-7.138,,,
2289,10/19/18 05:00:00 PM,-7.138,,,
2290,10/19/18 06:00:00 PM,-7.138,,,
2291,10/19/18 07:00:00 PM,-7.010,,,
2292,10/19/18 08:00:00 PM,-7.010,,,
2293,10/19/18 09:00:00 PM,-7.010,,,
2294,10/19/18 10:00:00 PM,-7.010,,,
2295,10/19/18 11:00:00 PM,-7.010,,,
2296,10/20/18 12:00:00 AM,-7.010,,,
2297,10/20/18 01:00:00 AM,-6.882,,,
2298,10/20/18 02:00:00 AM,-6.882,,,
2299,10/20/18 03:00:00 AM,-6.882,,,
2300,10/20/18 04:00:00 AM,-6.882,,,
2301,10/20/18 05:00:00 AM,-6.882,,,
2302,10/20/18 06:00:00 AM,-6.882,,,
2303,10/20/18 07:00:00 AM,-6.882,,,
2304,10/20/18 08:00:00 AM,-6.882,,,
2305,10/20/18 09:00:00 AM,-6.882,,,
2306,10/20/18 10:00:00 AM,-6.882,,,
2307,10/20/18 11:00:00 AM,-6.882,,,
2308,10/20/18 12:00:00 PM,-6.754,,,
2309,10/20/18 01:00:00 PM,-6.754,,,
2310,10/20/18 02:00:00 PM,-6.754,,,
2311,10/20/18 03:00:00 PM,-6.754,,,
2312,10/20/18 04:00:00 PM,-6.754,,,
2313,10/20/18 05:00:00 PM,-6.754,,,
2314,10/20/18 06:00:00 PM,-6.754,,,
2315,10/20/18 07:00:00 PM,-6.754,,,
2316,10/20/18 08:00:00 PM,-6.754,,,
2317,10/20/18 09:00:00 PM,-6.754,,,
2318,10/20/18 10:00:00 PM,-6.754,,,
2319,10/20/18 11:00:00 PM,-6.754,,,
2320,10/21/18 12:00:00 AM,-6.754,,,
2321,10/21/18 01:00:00 AM,-6.754,,,
2322,10/21/18 02:00:00 AM,-6.754,,,
2323,10/21/18 03:00:00 AM,-6.754,,,
2324,10/21/18 04:00:00 AM,-6.754,,,
2325,10/21/18 05:00:00 AM,-6.754,,,
2326,10/21/18 06:00:00 AM,-6.626,,,
2327,10/21/18 07:00:00 AM,-6.626,,,
2328,10/21/18 08:00:00 AM,-6.626,,,
2329,10/21/18 09:00:00 AM,-6.626,,,
2330,10/21/18 10:00:00 AM,-6.626,,,
2331,10/21/18 11:00:00 AM,-6.626,,,
2332,10/21/18 12:00:00 PM,-6.754,,,
2333,10/21/18 01:00:00 PM,-6.626,,,
2334,10/21/18 02:00:00 PM,-6.626,,,
2335,10/21/18 03:00:00 PM,-6.626,,,
2336,10/21/18 04:00:00 PM,-6.626,,,
2337,10/21/18 05:00:00 PM,-6.754,,,
2338,10/21/18 06:00:00 PM,-6.754,,,
2339,10/21/18 07:00:00 PM,-6.882,,,
2340,10/21/18 08:00:00 PM,-7.010,,,
2341,10/21/18 09:00:00 PM,-7.010,,,
2342,10/21/18 10:00:00 PM,-7.138,,,
2343,10/21/18 11:00:00 PM,-7.267,,,
2344,10/22/18 12:00:00 AM,-7.267,,,
2345,10/22/18 01:00:00 AM,-7.397,,,
2346,10/22/18 02:00:00 AM,-7.397,,,
2347,10/22/18 03:00:00 AM,-7.527,,,
2348,10/22/18 04:00:00 AM,-7.527,,,
2349,10/22/18 05:00:00 AM,-7.527,,,
2350,10/22/18 06:00:00 AM,-7.657,,,
2351,10/22/18 07:00:00 AM,-7.657,,,
2352,10/22/18 08:00:00 AM,-7.657,,,
2353,10/22/18 09:00:00 AM,-7.657,,,
2354,10/22/18 10:00:00 AM,-7.657,,,
2355,10/22/18 11:00:00 AM,-7.657,,,
2356,10/22/18 12:00:00 PM,-7.657,,,
2357,10/22/18 01:00:00 PM,-7.657,,,
2358,10/22/18 02:00:00 PM,-7.657,,,
2359,10/22/18 03:00:00 PM,-7.657,,,
2360,10/22/18 04:00:00 PM,-7.657,,,
2361,10/22/18 05:00:00 PM,-7.657,,,
2362,10/22/18 06:00:00 PM,-7.657,,,
2363,10/22/18 07:00:00 PM,-7.787,,,
2364,10/22/18 08:00:00 PM,-7.657,,,
2365,10/22/18 09:00:00 PM,-7.657,,,
2366,10/22/18 10:00:00 PM,-7.657,,,
2367,10/22/18 11:00:00 PM,-7.657,,,
2368,10/23/18 12:00:00 AM,-7.657,,,
2369,10/23/18 01:00:00 AM,-7.657,,,
2370,10/23/18 02:00:00 AM,-7.657,,,
2371,10/23/18 03:00:00 AM,-7.657,,,
2372,10/23/18 04:00:00 AM,-7.657,,,
2373,10/23/18 05:00:00 AM,-7.657,,,
2374,10/23/18 06:00:00 AM,-7.657,,,
2375,10/23/18 07:00:00 AM,-7.657,,,
2376,10/23/18 08:00:00 AM,-7.787,,,
2377,10/23/18 09:00:00 AM,-7.918,,,
2378,10/23/18 10:00:00 AM,-7.918,,,
2379,10/23/18 11:00:00 AM,-7.918,,,
2380,10/23/18 12:00:00 PM,-8.050,,,
2381,10/23/18 01:00:00 PM,-8.050,,,
2382,10/23/18 02:00:00 PM,-8.182,,,
2383,10/23/18 03:00:00 PM,-8.182,,,
2384,10/23/18 04:00:00 PM,-8.182,,,
2385,10/23/18 05:00:00 PM,-8.314,,,
2386,10/23/18 06:00:00 PM,-8.314,,,
2387,10/23/18 07:00:00 PM,-8.314,,,
2388,10/23/18 08:00:00 PM,-8.447,,,
2389,10/23/18 09:00:00 PM,-8.447,,,
2390,10/23/18 10:00:00 PM,-8.580,,,
2391,10/23/18 11:00:00 PM,-8.580,,,
2392,10/24/18 12:00:00 AM,-8.580,,,
2393,10/24/18 01:00:00 AM,-8.580,,,
2394,10/24/18 02:00:00 AM,-8.580,,,
2395,10/24/18 03:00:00 AM,-8.580,,,
2396,10/24/18 04:00:00 AM,-8.713,,,
2397,10/24/18 05:00:00 AM,-8.580,,,
2398,10/24/18 06:00:00 AM,-8.580,,,
2399,10/24/18 07:00:00 AM,-8.580,,,
2400,10/24/18 08:00:00 AM,-8.713,,,
2401,10/24/18 09:00:00 AM,-8.713,,,
2402,10/24/18 10:00:00 AM,-8.713,,,
2403,10/24/18 11:00:00 AM,-8.713,,,
2404,10/24/18 12:00:00 PM,-8.713,,,
2405,10/24/18 01:00:00 PM,-8.713,,,
2406,10/24/18 02:00:00 PM,-8.847,,,
2407,10/24/18 03:00:00 PM,-8.847,,,
2408,10/24/18 04:00:00 PM,-8.847,,,
2409,10/24/18 05:00:00 PM,-8.982,,,
2410,10/24/18 06:00:00 PM,-8.982,,,
2411,10/24/18 07:00:00 PM,-8.982,,,
2412,10/24/18 08:00:00 PM,-9.117,,,
2413,10/24/18 09:00:00 PM,-9.117,,,
2414,10/24/18 10:00:00 PM,-9.117,,,
2415,10/24/18 11:00:00 PM,-9.252,,,
2416,10/25/18 12:00:00 AM,-9.252,,,
2417,10/25/18 01:00:00 AM,-9.252,,,
2418,10/25/18 02:00:00 AM,-9.388,,,
2419,10/25/18 03:00:00 AM,-9.388,,,
2420,10/25/18 04:00:00 AM,-9.388,,,
2421,10/25/18 05:00:00 AM,-9.525,,,
2422,10/25/18 06:00:00 AM,-9.525,,,
2423,10/25/18 07:00:00 AM,-9.525,,,
2424,10/25/18 08:00:00 AM,-9.525,,,
2425,10/25/18 09:00:00 AM,-9.525,,,
2426,10/25/18 10:00:00 AM,-9.662,,,
2427,10/25/18 11:00:00 AM,-9.662,,,
2428,10/25/18 12:00:00 PM,-9.662,,,
2429,10/25/18 01:00:00 PM,-9.662,,,
2430,10/25/18 02:00:00 PM,-9.662,,,
2431,10/25/18 03:00:00 PM,-9.525,,,
2432,10/25/18 04:00:00 PM,-9.525,,,
2433,10/25/18 05:00:00 PM,-9.525,,,
2434,10/25/18 06:00:00 PM,-9.525,,,
2435,10/25/18 07:00:00 PM,-9.525,,,
2436,10/25/18 08:00:00 PM,-9.525,,,
2437,10/25/18 09:00:00 PM,-9.525,,,
2438,10/25/18 10:00:00 PM,-9.662,,,
2439,10/25/18 11:00:00 PM,-9.662,,,
2440,10/26/18 12:00:00 AM,-9.662,,,
2441,10/26/18 01:00:00 AM,-9.662,,,
2442,10/26/18 02:00:00 AM,-9.662,,,
2443,10/26/18 03:00:00 AM,-9.662,,,
2444,10/26/18 04:00:00 AM,-9.799,,,
2445,10/26/18 05:00:00 AM,-9.799,,,
2446,10/26/18 06:00:00 AM,-9.799,,,
2447,10/26/18 07:00:00 AM,-9.799,,,
2448,10/26/18 08:00:00 AM,-9.937,,,
2449,10/26/18 09:00:00 AM,-9.937,,,
2450,10/26/18 10:00:00 AM,-9.937,,,
2451,10/26/18 11:00:00 AM,-10.075,,,
2452,10/26/18 12:00:00 PM,-10.075,,,
2453,10/26/18 01:00:00 PM,-10.075,,,
2454,10/26/18 02:00:00 PM,-10.075,,,
2455,10/26/18 03:00:00 PM,-10.075,,,
2456,10/26/18 04:00:00 PM,-10.075,,,
2457,10/26/18 05:00:00 PM,-10.214,,,
2458,10/26/18 06:00:00 PM,-10.214,,,
2459,10/26/18 07:00:00 PM,-10.214,,,
2460,10/26/18 08:00:00 PM,-10.214,,,
2461,10/26/18 09:00:00 PM,-10.353,,,
2462,10/26/18 10:00:00 PM,-10.353,,,
2463,10/26/18 11:00:00 PM,-10.353,,,
2464,10/27/18 12:00:00 AM,-10.353,,,
2465,10/27/18 01:00:00 AM,-10.493,,,
2466,10/27/18 02:00:00 AM,-10.493,,,
2467,10/27/18 03:00:00 AM,-10.493,,,
2468,10/27/18 04:00:00 AM,-10.634,,,
2469,10/27/18 05:00:00 AM,-10.634,,,
2470,10/27/18 06:00:00 AM,-10.634,,,
2471,10/27/18 07:00:00 AM,-10.634,,,
2472,10/27/18 08:00:00 AM,-10.774,,,
2473,10/27/18 09:00:00 AM,-10.774,,,
2474,10/27/18 10:00:00 AM,-10.774,,,
2475,10/27/18 11:00:00 AM,-10.774,,,
2476,10/27/18 12:00:00 PM,-10.916,,,
2477,10/27/18 01:00:00 PM,-10.916,,,
2478,10/27/18 02:00:00 PM,-10.916,,,
2479,10/27/18 03:00:00 PM,-10.916,,,
2480,10/27/18 04:00:00 PM,-10.916,,,
2481,10/27/18 05:00:00 PM,-10.916,,,
2482,10/27/18 06:00:00 PM,-11.058,,,
2483,10/27/18 07:00:00 PM,-11.058,,,
2484,10/27/18 08:00:00 PM,-11.058,,,
2485,10/27/18 09:00:00 PM,-11.058,,,
2486,10/27/18 10:00:00 PM,-11.058,,,
2487,10/27/18 11:00:00 PM,-11.200,,,
2488,10/28/18 12:00:00 AM,-11.200,,,
2489,10/28/18 01:00:00 AM,-11.200,,,
2490,10/28/18 02:00:00 AM,-11.200,,,
2491,10/28/18 03:00:00 AM,-11.200,,,
2492,10/28/18 04:00:00 AM,-11.344,,,
2493,10/28/18 05:00:00 AM,-11.344,,,
2494,10/28/18 06:00:00 AM,-11.344,,,
2495,10/28/18 07:00:00 AM,-11.344,,,
2496,10/28/18 08:00:00 AM,-11.344,,,
2497,10/28/18 09:00:00 AM,-11.344,,,
2498,10/28/18 10:00:00 AM,-11.487,,,
2499,10/28/18 11:00:00 AM,-11.487,,,
2500,10/28/18 12:00:00 PM,-11.487,,,
2501,10/28/18 01:00:00 PM,-11.487,,,
2502,10/28/18 02:00:00 PM,-11.487,,,
2503,10/28/18 03:00:00 PM,-11.487,,,
2504,10/28/18 04:00:00 PM,-11.487,,,
2505,10/28/18 05:00:00 PM,-11.487,,,
2506,10/28/18 06:00:00 PM,-11.487,,,
2507,10/28/18 07:00:00 PM,-11.487,,,
2508,10/28/18 08:00:00 PM,-11.487,,,
2509,10/28/18 09:00:00 PM,-11.487,,,
2510,10/28/18 10:00:00 PM,-11.344,,,
2511,10/28/18 11:00:00 PM,-11.344,,,
2512,10/29/18 12:00:00 AM,-11.344,,,
2513,10/29/18 01:00:00 AM,-11.200,,,
2514,10/29/18 02:00:00 AM,-11.200,,,
2515,10/29/18 03:00:00 AM,-11.058,,,
2516,10/29/18 04:00:00 AM,-11.058,,,
2517,10/29/18 05:00:00 AM,-11.058,,,
2518,10/29/18 06:00:00 AM,-11.058,,,
2519,10/29/18 07:00:00 AM,-10.916,,,
2520,10/29/18 08:00:00 AM,-10.916,,,
2521,10/29/18 09:00:00 AM,-10.916,,,
2522,10/29/18 10:00:00 AM,-10.916,,,
2523,10/29/18 11:00:00 AM,-10.916,,,
2524,10/29/18 12:00:00 PM,-10.916,,,
2525,10/29/18 01:00:00 PM,-10.916,,,
2526,10/29/18 02:00:00 PM,-10.916,,,
2527,10/29/18 03:00:00 PM,-10.916,,,
2528,10/29/18 04:00:00 PM,-10.916,,,
2529,10/29/18 05:00:00 PM,-10.916,,,
2530,10/29/18 06:00:00 PM,-10.916,,,
2531,10/29/18 07:00:00 PM,-10.916,,,
2532,10/29/18 08:00:00 PM,-10.916,,,
2533,10/29/18 09:00:00 PM,-10.916,,,
2534,10/29/18 10:00:00 PM,-11.058,,,
2535,10/29/18 11:00:00 PM,-11.058,,,
2536,10/30/18 12:00:00 AM,-11.058,,,
2537,10/30/18 01:00:00 AM,-11.058,,,
2538,10/30/18 02:00:00 AM,-11.058,,,
2539,10/30/18 03:00:00 AM,-11.058,,,
2540,10/30/18 04:00:00 AM,-11.058,,,
2541,10/30/18 05:00:00 AM,-11.058,,,
2542,10/30/18 06:00:00 AM,-11.200,,,
2543,10/30/18 07:00:00 AM,-11.200,,,
2544,10/30/18 08:00:00 AM,-11.200,,,
2545,10/30/18 09:00:00 AM,-11.200,,,
2546,10/30/18 10:00:00 AM,-11.200,,,
2547,10/30/18 11:00:00 AM,-11.344,,,
2548,10/30/18 12:00:00 PM,-11.344,,,
2549,10/30/18 01:00:00 PM,-11.344,,,
2550,10/30/18 02:00:00 PM,-11.344,,,
2551,10/30/18 03:00:00 PM,-11.487,,,
2552,10/30/18 04:00:00 PM,-11.487,,,
2553,10/30/18 05:00:00 PM,-11.487,,,
2554,10/30/18 06:00:00 PM,-11.487,,,
2555,10/30/18 07:00:00 PM,-11.487,,,
2556,10/30/18 08:00:00 PM,-11.631,,,
2557,10/30/18 09:00:00 PM,-11.631,,,
2558,10/30/18 10:00:00 PM,-11.631,,,
2559,10/30/18 11:00:00 PM,-11.631,,,
2560,10/31/18 12:00:00 AM,-11.631,,,
2561,10/31/18 01:00:00 AM,-11.631,,,
2562,10/31/18 02:00:00 AM,-11.776,,,
2563,10/31/18 03:00:00 AM,-11.776,,,
2564,10/31/18 04:00:00 AM,-11.776,,,
2565,10/31/18 05:00:00 AM,-11.776,,,
2566,10/31/18 06:00:00 AM,-11.776,,,
2567,10/31/18 07:00:00 AM,-11.776,,,
2568,10/31/18 08:00:00 AM,-11.776,,,
2569,10/31/18 09:00:00 AM,-11.776,,,
2570,10/31/18 10:00:00 AM,-11.776,,,
2571,10/31/18 11:00:00 AM,-11.631,,,
